scenario,repeat,policy,trueRate,estimate,biasPoints,promotion,discordantRate,coverage,escalationRate
focal_both_biases,53,swap_drop_discordant,0.522,0.5869017632241813,6.490176322418129,1,0.206,0.794,0
focal_both_biases,53,swap_tie_aware,0.522,0.569,4.699999999999993,1,0.206,1,0
focal_both_biases,53,swap_escalate_discordant,0.522,0.566,4.399999999999993,1,0.206,1,0.206
focal_both_biases,53,truth_reference,0.522,0.522,0,1,0,1,0
focal_both_biases,54,single_candidate_first,0.488,0.688,19.999999999999996,1,0,1,0
focal_both_biases,54,randomized_single,0.488,0.558,7.000000000000006,1,0,1,0
focal_both_biases,54,swap_drop_discordant,0.488,0.584,9.599999999999998,1,0.25,0.75,0
focal_both_biases,54,swap_tie_aware,0.488,0.563,7.499999999999996,1,0.25,1,0
focal_both_biases,54,swap_escalate_discordant,0.488,0.534,4.600000000000004,1,0.25,1,0.25
focal_both_biases,54,truth_reference,0.488,0.488,0,0,0,1,0
focal_both_biases,55,single_candidate_first,0.464,0.642,17.8,1,0,1,0
focal_both_biases,55,randomized_single,0.464,0.566,10.199999999999992,1,0,1,0
focal_both_biases,55,swap_drop_discordant,0.464,0.5655339805825242,10.153398058252423,1,0.176,0.824,0
focal_both_biases,55,swap_tie_aware,0.464,0.554,9.000000000000002,1,0.176,1,0
focal_both_biases,55,swap_escalate_discordant,0.464,0.544,8.000000000000002,1,0.176,1,0.176
focal_both_biases,55,truth_reference,0.464,0.464,0,0,0,1,0
focal_both_biases,56,single_candidate_first,0.47,0.626,15.600000000000003,1,0,1,0
focal_both_biases,56,randomized_single,0.47,0.532,6.2000000000000055,1,0,1,0
focal_both_biases,56,swap_drop_discordant,0.47,0.5416666666666666,7.166666666666666,1,0.184,0.816,0
focal_both_biases,56,swap_tie_aware,0.47,0.534,6.400000000000006,1,0.184,1,0
focal_both_biases,56,swap_escalate_discordant,0.47,0.536,6.600000000000006,1,0.184,1,0.184
focal_both_biases,56,truth_reference,0.47,0.47,0,0,0,1,0
focal_both_biases,57,single_candidate_first,0.492,0.644,15.200000000000003,1,0,1,0
focal_both_biases,57,randomized_single,0.492,0.546,5.400000000000005,1,0,1,0
focal_both_biases,57,swap_drop_discordant,0.492,0.5527638190954773,6.0763819095477345,1,0.204,0.796,0
focal_both_biases,57,swap_tie_aware,0.492,0.542,5.000000000000004,1,0.204,1,0
focal_both_biases,57,swap_escalate_discordant,0.492,0.552,6.000000000000005,1,0.204,1,0.204
focal_both_biases,57,truth_reference,0.492,0.492,0,0,0,1,0
focal_both_biases,58,single_candidate_first,0.486,0.644,15.800000000000002,1,0,1,0
focal_both_biases,58,randomized_single,0.486,0.564,7.799999999999995,1,0,1,0
focal_both_biases,58,swap_drop_discordant,0.486,0.5731414868105515,8.714148681055157,1,0.166,0.834,0
focal_both_biases,58,swap_tie_aware,0.486,0.561,7.500000000000007,1,0.166,1,0
focal_both_biases,58,swap_escalate_discordant,0.486,0.56,7.400000000000007,1,0.166,1,0.166
focal_both_biases,58,truth_reference,0.486,0.486,0,0,0,1,0
focal_both_biases,59,single_candidate_first,0.472,0.672,20.000000000000007,1,0,1,0
focal_both_biases,59,randomized_single,0.472,0.574,10.199999999999998,1,0,1,0
focal_both_biases,59,swap_drop_discordant,0.472,0.5889724310776943,11.697243107769427,1,0.202,0.798,0
focal_both_biases,59,swap_tie_aware,0.472,0.571,9.899999999999999,1,0.202,1,0
focal_both_biases,59,swap_escalate_discordant,0.472,0.558,8.600000000000009,1,0.202,1,0.202
focal_both_biases,59,truth_reference,0.472,0.472,0,0,0,1,0
focal_both_biases,60,single_candidate_first,0.508,0.676,16.800000000000004,1,0,1,0
focal_both_biases,60,randomized_single,0.508,0.58,7.199999999999996,1,0,1,0
focal_both_biases,60,swap_drop_discordant,0.508,0.6009852216748769,9.298522167487688,1,0.188,0.812,0
focal_both_biases,60,swap_tie_aware,0.508,0.582,7.399999999999995,1,0.188,1,0
focal_both_biases,60,swap_escalate_discordant,0.508,0.584,7.599999999999996,1,0.188,1,0.188
focal_both_biases,60,truth_reference,0.508,0.508,0,0,0,1,0
focal_both_biases,61,single_candidate_first,0.504,0.664,16.000000000000004,1,0,1,0
focal_both_biases,61,randomized_single,0.504,0.534,3.0000000000000027,1,0,1,0
focal_both_biases,61,swap_drop_discordant,0.504,0.5681233933161953,6.412339331619532,1,0.222,0.778,0
focal_both_biases,61,swap_tie_aware,0.504,0.553,4.900000000000004,1,0.222,1,0
focal_both_biases,61,swap_escalate_discordant,0.504,0.548,4.400000000000004,1,0.222,1,0.222
focal_both_biases,61,truth_reference,0.504,0.504,0,0,0,1,0
focal_both_biases,62,single_candidate_first,0.462,0.67,20.8,1,0,1,0
focal_both_biases,62,randomized_single,0.462,0.582,11.999999999999995,1,0,1,0
focal_both_biases,62,swap_drop_discordant,0.462,0.5945945945945946,13.25945945945946,1,0.186,0.814,0
focal_both_biases,62,swap_tie_aware,0.462,0.577,11.499999999999993,1,0.186,1,0
focal_both_biases,62,swap_escalate_discordant,0.462,0.556,9.400000000000002,1,0.186,1,0.186
focal_both_biases,62,truth_reference,0.462,0.462,0,0,0,1,0
focal_both_biases,63,single_candidate_first,0.49,0.684,19.400000000000006,1,0,1,0
focal_both_biases,63,randomized_single,0.49,0.578,8.799999999999997,1,0,1,0
focal_both_biases,63,swap_drop_discordant,0.49,0.5809018567639257,9.09018567639257,1,0.246,0.754,0
focal_both_biases,63,swap_tie_aware,0.49,0.561,7.100000000000007,1,0.246,1,0
focal_both_biases,63,swap_escalate_discordant,0.49,0.564,7.399999999999995,1,0.246,1,0.246
focal_both_biases,63,truth_reference,0.49,0.49,0,0,0,1,0
focal_both_biases,64,single_candidate_first,0.53,0.674,14.400000000000002,1,0,1,0
focal_both_biases,64,randomized_single,0.53,0.574,4.399999999999993,1,0,1,0
focal_both_biases,64,swap_drop_discordant,0.53,0.5894206549118388,5.942065491183879,1,0.206,0.794,0
focal_both_biases,64,swap_tie_aware,0.53,0.571,4.0999999999999925,1,0.206,1,0
focal_both_biases,64,swap_escalate_discordant,0.53,0.568,3.7999999999999923,1,0.206,1,0.206
focal_both_biases,64,truth_reference,0.53,0.53,0,1,0,1,0
focal_both_biases,65,single_candidate_first,0.462,0.63,16.799999999999997,1,0,1,0
focal_both_biases,65,randomized_single,0.462,0.552,9.000000000000002,1,0,1,0
focal_both_biases,65,swap_drop_discordant,0.462,0.5454545454545454,8.345454545454539,1,0.186,0.814,0
focal_both_biases,65,swap_tie_aware,0.462,0.537,7.500000000000001,1,0.186,1,0
focal_both_biases,65,swap_escalate_discordant,0.462,0.54,7.800000000000002,1,0.186,1,0.186
focal_both_biases,65,truth_reference,0.462,0.462,0,0,0,1,0
focal_both_biases,66,single_candidate_first,0.49,0.676,18.600000000000005,1,0,1,0
focal_both_biases,66,randomized_single,0.49,0.582,9.199999999999998,1,0,1,0
focal_both_biases,66,swap_drop_discordant,0.49,0.589873417721519,9.987341772151904,1,0.21,0.79,0
focal_both_biases,66,swap_tie_aware,0.49,0.571,8.099999999999996,1,0.21,1,0
focal_both_biases,66,swap_escalate_discordant,0.49,0.566,7.599999999999996,1,0.21,1,0.21
focal_both_biases,66,truth_reference,0.49,0.49,0,0,0,1,0
focal_both_biases,67,single_candidate_first,0.48,0.666,18.600000000000005,1,0,1,0
focal_both_biases,67,randomized_single,0.48,0.58,9.999999999999998,1,0,1,0
focal_both_biases,67,swap_drop_discordant,0.48,0.5946601941747572,11.466019417475726,1,0.176,0.824,0
focal_both_biases,67,swap_tie_aware,0.48,0.578,9.799999999999997,1,0.176,1,0
focal_both_biases,67,swap_escalate_discordant,0.48,0.58,9.999999999999998,1,0.176,1,0.176
focal_both_biases,67,truth_reference,0.48,0.48,0,0,0,1,0
focal_both_biases,68,single_candidate_first,0.502,0.646,14.400000000000002,1,0,1,0
focal_both_biases,68,randomized_single,0.502,0.556,5.400000000000005,1,0,1,0
focal_both_biases,68,swap_drop_discordant,0.502,0.5703883495145631,6.838834951456308,1,0.176,0.824,0
focal_both_biases,68,swap_tie_aware,0.502,0.558,5.600000000000005,1,0.176,1,0
focal_both_biases,68,swap_escalate_discordant,0.502,0.552,5.000000000000004,1,0.176,1,0.176
focal_both_biases,68,truth_reference,0.502,0.502,0,0,0,1,0
focal_both_biases,69,single_candidate_first,0.484,0.652,16.800000000000004,1,0,1,0
focal_both_biases,69,randomized_single,0.484,0.558,7.400000000000007,1,0,1,0
focal_both_biases,69,swap_drop_discordant,0.484,0.5639097744360902,7.990977443609026,1,0.202,0.798,0
focal_both_biases,69,swap_tie_aware,0.484,0.551,6.700000000000006,1,0.202,1,0
focal_both_biases,69,swap_escalate_discordant,0.484,0.54,5.600000000000005,1,0.202,1,0.202
focal_both_biases,69,truth_reference,0.484,0.484,0,0,0,1,0
focal_both_biases,70,single_candidate_first,0.46,0.672,21.200000000000003,1,0,1,0
focal_both_biases,70,randomized_single,0.46,0.552,9.200000000000003,1,0,1,0
focal_both_biases,70,swap_drop_discordant,0.46,0.5794871794871795,11.948717948717952,1,0.22,0.78,0
focal_both_biases,70,swap_tie_aware,0.46,0.562,10.200000000000003,1,0.22,1,0
focal_both_biases,70,swap_escalate_discordant,0.46,0.542,8.200000000000001,1,0.22,1,0.22
focal_both_biases,70,truth_reference,0.46,0.46,0,0,0,1,0
focal_both_biases,71,single_candidate_first,0.49,0.662,17.200000000000003,1,0,1,0
focal_both_biases,71,randomized_single,0.49,0.556,6.600000000000006,1,0,1,0
focal_both_biases,71,swap_drop_discordant,0.49,0.5796019900497512,8.960199004975122,1,0.196,0.804,0
focal_both_biases,71,swap_tie_aware,0.49,0.564,7.399999999999995,1,0.196,1,0
focal_both_biases,71,swap_escalate_discordant,0.49,0.554,6.400000000000006,1,0.196,1,0.196
focal_both_biases,71,truth_reference,0.49,0.49,0,0,0,1,0
focal_both_biases,72,single_candidate_first,0.482,0.656,17.400000000000006,1,0,1,0
focal_both_biases,72,randomized_single,0.482,0.548,6.600000000000006,1,0,1,0
focal_both_biases,72,swap_drop_discordant,0.482,0.558974358974359,7.6974358974359,1,0.22,0.78,0
focal_both_biases,72,swap_tie_aware,0.482,0.546,6.400000000000006,1,0.22,1,0
focal_both_biases,72,swap_escalate_discordant,0.482,0.56,7.800000000000007,1,0.22,1,0.22
focal_both_biases,72,truth_reference,0.482,0.482,0,0,0,1,0
focal_both_biases,73,single_candidate_first,0.442,0.606,16.4,1,0,1,0
focal_both_biases,73,randomized_single,0.442,0.526,8.400000000000002,1,0,1,0
focal_both_biases,73,swap_drop_discordant,0.442,0.5206812652068127,7.868126520681268,1,0.178,0.822,0
focal_both_biases,73,swap_tie_aware,0.442,0.517,7.500000000000001,0,0.178,1,0
focal_both_biases,73,swap_escalate_discordant,0.442,0.512,7.000000000000001,0,0.178,1,0.178
focal_both_biases,73,truth_reference,0.442,0.442,0,0,0,1,0
focal_both_biases,74,single_candidate_first,0.464,0.65,18.6,1,0,1,0
focal_both_biases,74,randomized_single,0.464,0.534,7.000000000000001,1,0,1,0
focal_both_biases,74,swap_drop_discordant,0.464,0.56575682382134,10.175682382133994,1,0.194,0.806,0
focal_both_biases,74,swap_tie_aware,0.464,0.553,8.900000000000002,1,0.194,1,0
focal_both_biases,74,swap_escalate_discordant,0.464,0.53,6.6000000000000005,1,0.194,1,0.194
focal_both_biases,74,truth_reference,0.464,0.464,0,0,0,1,0
focal_both_biases,75,single_candidate_first,0.464,0.69,22.59999999999999,1,0,1,0
focal_both_biases,75,randomized_single,0.464,0.574,10.999999999999993,1,0,1,0
focal_both_biases,75,swap_drop_discordant,0.464,0.6085858585858586,14.458585858585854,1,0.208,0.792,0
focal_both_biases,75,swap_tie_aware,0.464,0.586,12.199999999999994,1,0.208,1,0
focal_both_biases,75,swap_escalate_discordant,0.464,0.566,10.199999999999992,1,0.208,1,0.208
focal_both_biases,75,truth_reference,0.464,0.464,0,0,0,1,0
focal_both_biases,76,single_candidate_first,0.528,0.646,11.799999999999999,1,0,1,0
focal_both_biases,76,randomized_single,0.528,0.544,1.6000000000000014,1,0,1,0
focal_both_biases,76,swap_drop_discordant,0.528,0.5640394088669951,3.603940886699508,1,0.188,0.812,0
focal_both_biases,76,swap_tie_aware,0.528,0.552,2.400000000000002,1,0.188,1,0
focal_both_biases,76,swap_escalate_discordant,0.528,0.564,3.599999999999992,1,0.188,1,0.188
focal_both_biases,76,truth_reference,0.528,0.528,0,1,0,1,0
focal_both_biases,77,single_candidate_first,0.518,0.652,13.4,1,0,1,0
focal_both_biases,77,randomized_single,0.518,0.562,4.400000000000004,1,0,1,0
focal_both_biases,77,swap_drop_discordant,0.518,0.5756097560975609,5.760975609756091,1,0.18,0.82,0
focal_both_biases,77,swap_tie_aware,0.518,0.562,4.400000000000004,1,0.18,1,0
focal_both_biases,77,swap_escalate_discordant,0.518,0.558,4.0000000000000036,1,0.18,1,0.18
focal_both_biases,77,truth_reference,0.518,0.518,0,0,0,1,0
focal_both_biases,78,single_candidate_first,0.47,0.664,19.400000000000006,1,0,1,0
focal_both_biases,78,randomized_single,0.47,0.562,9.200000000000008,1,0,1,0
focal_both_biases,78,swap_drop_discordant,0.47,0.5768261964735516,10.682619647355162,1,0.206,0.794,0
focal_both_biases,78,swap_tie_aware,0.47,0.561,9.100000000000009,1,0.206,1,0
focal_both_biases,78,swap_escalate_discordant,0.47,0.56,9.000000000000007,1,0.206,1,0.206
focal_both_biases,78,truth_reference,0.47,0.47,0,0,0,1,0
focal_both_biases,79,single_candidate_first,0.478,0.672,19.400000000000006,1,0,1,0
focal_both_biases,79,randomized_single,0.478,0.588,10.999999999999998,1,0,1,0
focal_both_biases,79,swap_drop_discordant,0.478,0.6009732360097324,12.297323600973243,1,0.178,0.822,0
focal_both_biases,79,swap_tie_aware,0.478,0.583,10.499999999999998,1,0.178,1,0
focal_both_biases,79,swap_escalate_discordant,0.478,0.59,11.2,1,0.178,1,0.178
focal_both_biases,79,truth_reference,0.478,0.478,0,0,0,1,0
focal_both_biases,80,single_candidate_first,0.518,0.656,13.8,1,0,1,0
focal_both_biases,80,randomized_single,0.518,0.554,3.600000000000003,1,0,1,0
focal_both_biases,80,swap_drop_discordant,0.518,0.5732009925558312,5.520099255583122,1,0.194,0.806,0
focal_both_biases,80,swap_tie_aware,0.518,0.559,4.100000000000003,1,0.194,1,0
focal_both_biases,80,swap_escalate_discordant,0.518,0.56,4.200000000000004,1,0.194,1,0.194
focal_both_biases,80,truth_reference,0.518,0.518,0,0,0,1,0
focal_both_biases,81,single_candidate_first,0.498,0.674,17.600000000000005,1,0,1,0
focal_both_biases,81,randomized_single,0.498,0.566,6.799999999999995,1,0,1,0
focal_both_biases,81,swap_drop_discordant,0.498,0.5935162094763092,9.551620947630923,1,0.198,0.802,0
focal_both_biases,81,swap_tie_aware,0.498,0.575,7.699999999999996,1,0.198,1,0
focal_both_biases,81,swap_escalate_discordant,0.498,0.576,7.799999999999995,1,0.198,1,0.198
focal_both_biases,81,truth_reference,0.498,0.498,0,0,0,1,0
focal_both_biases,82,single_candidate_first,0.464,0.634,17,1,0,1,0
focal_both_biases,82,randomized_single,0.464,0.532,6.800000000000001,1,0,1,0
focal_both_biases,82,swap_drop_discordant,0.464,0.5402010050251256,7.620100502512556,1,0.204,0.796,0
focal_both_biases,82,swap_tie_aware,0.464,0.532,6.800000000000001,1,0.204,1,0
focal_both_biases,82,swap_escalate_discordant,0.464,0.522,5.8,1,0.204,1,0.204
focal_both_biases,82,truth_reference,0.464,0.464,0,0,0,1,0
focal_both_biases,83,single_candidate_first,0.472,0.672,20.000000000000007,1,0,1,0
focal_both_biases,83,randomized_single,0.472,0.554,8.200000000000006,1,0,1,0
focal_both_biases,83,swap_drop_discordant,0.472,0.5603217158176944,8.832171581769444,1,0.254,0.746,0
focal_both_biases,83,swap_tie_aware,0.472,0.545,7.300000000000006,1,0.254,1,0
focal_both_biases,83,swap_escalate_discordant,0.472,0.546,7.400000000000007,1,0.254,1,0.254
focal_both_biases,83,truth_reference,0.472,0.472,0,0,0,1,0
focal_both_biases,84,single_candidate_first,0.452,0.646,19.400000000000002,1,0,1,0
focal_both_biases,84,randomized_single,0.452,0.578,12.599999999999994,1,0,1,0
focal_both_biases,84,swap_drop_discordant,0.452,0.5785714285714286,12.657142857142862,1,0.16,0.84,0
focal_both_biases,84,swap_tie_aware,0.452,0.566,11.399999999999993,1,0.16,1,0
focal_both_biases,84,swap_escalate_discordant,0.452,0.54,8.800000000000002,1,0.16,1,0.16
focal_both_biases,84,truth_reference,0.452,0.452,0,0,0,1,0
focal_both_biases,85,single_candidate_first,0.508,0.682,17.400000000000006,1,0,1,0
focal_both_biases,85,randomized_single,0.508,0.566,5.799999999999994,1,0,1,0
focal_both_biases,85,swap_drop_discordant,0.508,0.5912596401028277,8.325964010282771,1,0.222,0.778,0
focal_both_biases,85,swap_tie_aware,0.508,0.571,6.2999999999999945,1,0.222,1,0
focal_both_biases,85,swap_escalate_discordant,0.508,0.578,6.999999999999995,1,0.222,1,0.222
focal_both_biases,85,truth_reference,0.508,0.508,0,0,0,1,0
focal_both_biases,86,single_candidate_first,0.494,0.642,14.800000000000002,1,0,1,0
focal_both_biases,86,randomized_single,0.494,0.55,5.600000000000005,1,0,1,0
focal_both_biases,86,swap_drop_discordant,0.494,0.5665859564164649,7.258595641646492,1,0.174,0.826,0
focal_both_biases,86,swap_tie_aware,0.494,0.555,6.100000000000005,1,0.174,1,0
focal_both_biases,86,swap_escalate_discordant,0.494,0.556,6.2000000000000055,1,0.174,1,0.174
focal_both_biases,86,truth_reference,0.494,0.494,0,0,0,1,0
focal_both_biases,87,single_candidate_first,0.528,0.686,15.800000000000002,1,0,1,0
focal_both_biases,87,randomized_single,0.528,0.572,4.399999999999993,1,0,1,0
focal_both_biases,87,swap_drop_discordant,0.528,0.595360824742268,6.7360824742268015,1,0.224,0.776,0
focal_both_biases,87,swap_tie_aware,0.528,0.574,4.5999999999999925,1,0.224,1,0
focal_both_biases,87,swap_escalate_discordant,0.528,0.6,7.199999999999996,1,0.224,1,0.224
focal_both_biases,87,truth_reference,0.528,0.528,0,1,0,1,0
focal_both_biases,88,single_candidate_first,0.496,0.66,16.400000000000002,1,0,1,0
focal_both_biases,88,randomized_single,0.496,0.554,5.800000000000005,1,0,1,0
focal_both_biases,88,swap_drop_discordant,0.496,0.5771144278606966,8.111442786069656,1,0.196,0.804,0
focal_both_biases,88,swap_tie_aware,0.496,0.562,6.600000000000006,1,0.196,1,0
focal_both_biases,88,swap_escalate_discordant,0.496,0.568,7.199999999999996,1,0.196,1,0.196
focal_both_biases,88,truth_reference,0.496,0.496,0,0,0,1,0
focal_both_biases,89,single_candidate_first,0.504,0.686,18.200000000000006,1,0,1,0
focal_both_biases,89,randomized_single,0.504,0.584,7.9999999999999964,1,0,1,0
focal_both_biases,89,swap_drop_discordant,0.504,0.606516290726817,10.2516290726817,1,0.202,0.798,0
focal_both_biases,89,swap_tie_aware,0.504,0.585,8.099999999999996,1,0.202,1,0
focal_both_biases,89,swap_escalate_discordant,0.504,0.594,8.999999999999996,1,0.202,1,0.202
focal_both_biases,89,truth_reference,0.504,0.504,0,0,0,1,0
focal_both_biases,90,single_candidate_first,0.444,0.622,17.8,1,0,1,0
focal_both_biases,90,randomized_single,0.444,0.526,8.200000000000001,1,0,1,0
focal_both_biases,90,swap_drop_discordant,0.444,0.5344827586206896,9.04827586206896,1,0.188,0.812,0
focal_both_biases,90,swap_tie_aware,0.444,0.528,8.400000000000002,1,0.188,1,0
focal_both_biases,90,swap_escalate_discordant,0.444,0.52,7.600000000000001,0,0.188,1,0.188
focal_both_biases,90,truth_reference,0.444,0.444,0,0,0,1,0
focal_both_biases,91,single_candidate_first,0.482,0.652,17.000000000000004,1,0,1,0
focal_both_biases,91,randomized_single,0.482,0.556,7.400000000000007,1,0,1,0
focal_both_biases,91,swap_drop_discordant,0.482,0.5827338129496403,10.073381294964035,1,0.166,0.834,0
focal_both_biases,91,swap_tie_aware,0.482,0.569,8.699999999999996,1,0.166,1,0
focal_both_biases,91,swap_escalate_discordant,0.482,0.568,8.599999999999996,1,0.166,1,0.166
focal_both_biases,91,truth_reference,0.482,0.482,0,0,0,1,0
focal_both_biases,92,single_candidate_first,0.456,0.658,20.200000000000003,1,0,1,0
focal_both_biases,92,randomized_single,0.456,0.552,9.600000000000003,1,0,1,0
focal_both_biases,92,swap_drop_discordant,0.456,0.5692695214105793,11.326952141057928,1,0.206,0.794,0
focal_both_biases,92,swap_tie_aware,0.456,0.555,9.900000000000004,1,0.206,1,0
focal_both_biases,92,swap_escalate_discordant,0.456,0.538,8.200000000000001,1,0.206,1,0.206
focal_both_biases,92,truth_reference,0.456,0.456,0,0,0,1,0
focal_both_biases,93,single_candidate_first,0.518,0.682,16.400000000000002,1,0,1,0
