scenario,repeat,policy,requests,cache_hit_rate,mean_latency_ms,p95_latency_ms,p99_latency_ms,p99_queue_ms,max_queue_ms,worker_request_cv,slo_pass
moderate-hot-120,169,least-loaded,5918,0.585839810746874,31.86884809529747,66.18291781214793,78.19819043653843,12.843690730158414,36.69363233702461,0.010095669695544637,true
moderate-hot-120,169,prefix-affinity,5918,0.9972963839134843,1854.9857160050067,4716.666971128565,4921.406053993385,4903.760130782815,4974.31061638322,1.2098280029112742,false
moderate-hot-120,169,bounded-affinity,5918,0.9734707671510645,22.83978963234029,41.48252782706004,56.618763365047926,24.32634603374754,33.03133845733282,0.802388926764622,true
moderate-hot-120,170,random,5982,0.5832497492477432,50.30514470039434,122.0518363823212,176.58039850080968,140.1533357266071,226.23807044707064,0.023635315348316324,true
moderate-hot-120,170,least-loaded,5982,0.5757271815446339,32.25529393241769,66.63889352914703,80.88732484680804,11.017482265076978,26.58379221431096,0.014569694030325537,true
moderate-hot-120,170,prefix-affinity,5982,0.9969909729187563,1344.9119095589322,3312.3017989361106,3507.6682541756454,3490.1786549823228,3557.5616872063547,1.1530679191969238,false
moderate-hot-120,170,bounded-affinity,5982,0.9749247743229689,22.682475742270775,41.13602202038601,52.0854231503381,24.231279437241028,30.56843330313859,0.7676654700507931,true
moderate-hot-120,171,random,6117,0.5814941965015531,51.66848739658802,124.53559102322106,178.85865190082404,145.49383938263054,219.9938914837694,0.04381592175142944,true
moderate-hot-120,171,least-loaded,6117,0.5775707045937551,32.16488800961403,66.34133503757766,79.92239919042186,9.201298470834445,22.71902756683994,0.012463699370932854,true
moderate-hot-120,171,prefix-affinity,6117,0.99689390223966,1986.4534142395712,5300.857965968011,5478.574338116981,5463.540067872564,5566.52213663522,1.1646849628555949,false
moderate-hot-120,171,bounded-affinity,6117,0.9699198953735492,22.912887957006557,41.78950238827383,57.46900964486849,24.248255530117603,24.996239372361742,0.7594615494415611,true
moderate-hot-120,172,random,6010,0.5752079866888519,52.424557381934335,130.41434134984593,195.80933248785368,160.66733571029908,311.79443083638034,0.03560549383099309,true
moderate-hot-120,172,least-loaded,6010,0.5772046589018303,32.07888769790434,66.5116399241524,80.04015471142338,6.985138286025176,27.65771730272536,0.010223659749695772,true
moderate-hot-120,172,prefix-affinity,6010,0.9965058236272879,1419.6490623257087,3780.916956271365,3956.79499604147,3942.8837993878915,4078.154854622182,1.1698468699395301,false
moderate-hot-120,172,bounded-affinity,6010,0.9763727121464226,22.601736224828045,41.126416601364326,54.256067001711926,24.31111105770833,28.943629558209068,0.7752667393257823,true
moderate-hot-120,173,random,6054,0.5895275850677238,50.32330966335339,122.44597247406637,175.22179927367688,140.7280539198182,271.8147313584268,0.021560676050741977,true
moderate-hot-120,173,least-loaded,6054,0.5991080277502477,31.177796657085512,65.59681151730547,79.08535651637794,7.722455822084157,22.51595659578379,0.014609664350845692,true
moderate-hot-120,173,prefix-affinity,6054,0.9965312190287413,2075.09084133044,5172.233273905789,5354.399880259152,5339.405199697023,5455.223216302838,1.1987962340062237,false
moderate-hot-120,173,bounded-affinity,6054,0.9742319127849356,22.73601289402337,41.347314369806554,55.167452281864826,24.25902358476742,24.99134085538026,0.7922452664456738,true
moderate-hot-120,174,random,6083,0.583758014137761,50.583702835225374,119.99445963224935,171.80206639350217,131.6217535378055,214.12353579508635,0.03969179872993252,true
moderate-hot-120,174,least-loaded,6083,0.5761959559427914,31.978636247684495,66.3056085578828,78.3649423551833,8.496594622323755,20.394209436681194,0.012359486077084147,true
moderate-hot-120,174,prefix-affinity,6083,0.9962189709025152,1321.1495546888502,3744.9798576529647,3838.736528255926,3821.744273869932,3932.4444349591504,1.1655544093600054,false
