scenario,repeat,replay,criticalPathP50,criticalPathP95,criticalPathP99,deadlineMissRate,toolSecondsP50,toolSecondsP95,toolSecondsP99,meanPairwiseCorrelation
shared_incident,33,incident_stratified,0.3705783365678996,1.467223456511104,2.7690666765139618,0.048,0.918102003774351,3.6603966655706683,5.799839849431119,0.6338737147391061
shared_incident,34,row_preserved,0.36741713351433186,1.409053824985342,2.8750288212944874,0.0458,0.9153480203094455,3.579596825544906,6.201593881900182,0.6898400285365396
shared_incident,34,column_shuffled,0.41502161111804214,1.652591055923479,2.9218623772650165,0.065,0.9898516020103421,2.436613468523131,3.858138273137671,-0.00782384808082144
shared_incident,34,incident_stratified,0.36868390342866864,1.52203800926858,2.9216189204589496,0.051,0.9162770576953135,3.8347991292529864,5.8927425831930815,0.5982144133234034
shared_incident,35,row_preserved,0.3692933041829697,1.5485282649198324,2.7905321310470015,0.0518,0.918166772924141,3.8005641719025753,6.347236597427964,0.7145047449454901
shared_incident,35,column_shuffled,0.41600561733086727,1.823649464322355,2.8075951314546095,0.0762,0.9967649082035277,2.621530571056097,3.8398205948486153,-0.000357329892698459
shared_incident,35,incident_stratified,0.3666898556903843,1.610349159807703,2.8075951314546095,0.0552,0.9174027038744991,4.033694659190825,6.0970359214074445,0.626987721856977
shared_incident,36,row_preserved,0.3675256029994036,1.482599032959905,2.836562039472594,0.0488,0.9144815600117906,3.7039535795327576,6.287830913731906,0.7049458191448386
shared_incident,36,column_shuffled,0.4158740846456186,1.7355645243776099,2.914344438172746,0.0676,0.9932217497064731,2.5266503527692246,3.8177829725246673,0.0011487094563322926
shared_incident,36,incident_stratified,0.3696576856557096,1.553512948148123,2.882336403270501,0.053,0.9193191641491438,3.924493167121944,5.821297803490721,0.627756208448414
shared_incident,37,row_preserved,0.36841850995955594,1.3673136069018292,2.6840312347457997,0.0424,0.9197415099178963,3.5393082874954978,5.989676065845354,0.7027128799756164
shared_incident,37,column_shuffled,0.41538632081858623,1.608790256249667,2.7273206145602016,0.0584,0.9962562864659099,2.3825705858137214,3.5887122658908233,-0.007923598368870856
shared_incident,37,incident_stratified,0.36835706207220054,1.4340759111007444,2.7273206145602016,0.0456,0.9157316472229078,3.667097174828725,5.619086711520017,0.6089437203279905
shared_incident,38,row_preserved,0.3726793215933514,1.3359433825869491,2.538893424145781,0.0424,0.9224859458591637,3.4468630686385744,5.920745730526772,0.7136189466713684
shared_incident,38,column_shuffled,0.4168278530169156,1.6054946260468819,2.5632736300466914,0.059,0.9987382344359291,2.4009391686638932,3.421935892366834,-0.009409478867959361
shared_incident,38,incident_stratified,0.37072930516349695,1.4626463933682647,2.561070353769617,0.0486,0.9174156069300661,3.722925007995895,5.505096000597492,0.6225956488719889
shared_incident,39,row_preserved,0.3721418169718001,1.4435351379112213,2.7575289436602177,0.0476,0.9253477402403196,3.623712744775503,6.349029640093529,0.7154028382207285
