load_per_second,fault_shape,policy,repeat,requests,success_rate,attempt_amplification,p95_latency_seconds,peak_attempts_per_second,overload_failures,fault_failures,retries_denied,bad_tick_fraction
60,independent,immediate_three,53,18076,0.9997233901305599,1.0598583757468467,0.1,108,404,683,0,1.0
60,independent,exponential_no_jitter,53,18076,0.999944678026112,1.0553772958619163,0.5,97,370,632,0,1.0
60,independent,exponential_full_jitter,53,18076,1.0,1.0523899092719629,0.1,99,338,609,0,1.0
60,independent,budgeted_full_jitter,53,18076,0.999944678026112,1.0558751936269086,0.1,100,349,662,0,1.0
60,independent,no_retry,54,18108,0.9542191296664457,1.0,0.0,84,235,594,0,1.0
60,independent,immediate_three,54,18108,0.9998343273691186,1.055445107134968,0.1,114,350,657,0,1.0
60,independent,exponential_no_jitter,54,18108,0.999723878948531,1.0568257123923128,0.5,92,365,669,0,1.0
60,independent,exponential_full_jitter,54,18108,0.9998343273691186,1.0556660039761432,0.1,96,337,674,0,1.0
60,independent,budgeted_full_jitter,54,18108,0.9998895515794124,1.053015241882041,0.1,93,318,644,0,1.0
60,independent,no_retry,55,18066,0.9530056459647958,1.0,0.0,88,232,617,0,1.0
60,independent,immediate_three,55,18066,0.9994464740396325,1.0550204804605336,0.1,110,377,627,0,1.0
60,independent,exponential_no_jitter,55,18066,0.999778589615853,1.0572899368980406,0.5,98,358,681,0,1.0
60,independent,exponential_full_jitter,55,18066,0.9998892948079265,1.055407948632791,0.1,97,339,664,0,1.0
60,independent,budgeted_full_jitter,55,18066,0.999557179231706,1.0602789770840253,0.1,103,368,729,2,1.0
60,independent,no_retry,56,17843,0.9509611612397019,1.0,0.0,86,226,649,0,1.0
60,independent,immediate_three,56,17843,0.9998318668385361,1.0548674550243793,0.1,100,335,647,0,1.0
60,independent,exponential_no_jitter,56,17843,0.9998318668385361,1.0563246090903995,0.5,95,354,654,0,1.0
60,independent,exponential_full_jitter,56,17843,0.9995516449027629,1.0558762539931625,0.1,96,329,676,0,1.0
60,independent,budgeted_full_jitter,56,17843,0.9998879112256908,1.0588466065123578,0.1,98,336,716,0,1.0
60,independent,no_retry,57,17904,0.9506255585344057,1.0,0.0,88,235,649,0,1.0
60,independent,immediate_three,57,17904,0.9997765862377123,1.0553507596067917,0.1,97,335,660,0,1.0
60,independent,exponential_no_jitter,57,17904,0.9994973190348525,1.058869526362824,0.5,97,397,666,0,1.0
60,independent,exponential_full_jitter,57,17904,0.9998324396782842,1.0540661304736372,0.1,95,317,654,0,1.0
60,independent,budgeted_full_jitter,57,17904,1.0,1.0531166219839143,0.1,99,315,636,0,1.0
60,independent,no_retry,58,17888,0.9508609123434705,1.0,0.0,82,227,652,0,1.0
60,independent,immediate_three,58,17888,0.9997763864042933,1.0572450805008944,0.1,97,356,672,0,1.0
60,independent,exponential_no_jitter,58,17888,0.9996645796064401,1.0571332737030412,0.5,89,330,698,0,1.0
60,independent,exponential_full_jitter,58,17888,0.9998881932021467,1.0507602862254024,0.0,91,297,613,0,1.0
60,independent,budgeted_full_jitter,58,17888,0.9999440966010733,1.054897137745975,0.1,91,319,664,0,1.0
60,independent,no_retry,59,18041,0.9502244886647082,1.0,0.0,89,242,656,0,1.0
60,independent,immediate_three,59,18041,0.9997228535003603,1.0564824566265727,0.1,104,360,664,0,1.0
60,independent,exponential_no_jitter,59,18041,0.9998891414001441,1.0588659165234744,0.5,98,374,690,0,1.0
60,independent,exponential_full_jitter,59,18041,0.9998891414001441,1.0559281636272935,0.1,107,352,659,0,1.0
60,independent,budgeted_full_jitter,59,18041,1.0,1.0559835929272214,0.1,100,343,667,0,1.0
60,independent,no_retry,60,18154,0.9553266497741545,1.0,0.0,88,216,595,0,1.0
60,independent,immediate_three,60,18154,0.9999449157210533,1.0589952627520105,0.1,100,328,744,0,1.0
60,independent,exponential_no_jitter,60,18154,0.9997796628842128,1.0548088575520547,0.5,101,329,670,0,1.0
60,independent,exponential_full_jitter,60,18154,0.9998898314421064,1.0537622562520657,0.1,95,305,673,0,1.0
60,independent,budgeted_full_jitter,60,18154,0.9999449157210533,1.0522198964415557,0.0,95,306,643,0,1.0
60,independent,no_retry,61,18044,0.9507315451119486,1.0,0.0,89,249,640,0,1.0
60,independent,immediate_three,61,18044,0.9996674794945688,1.05835734870317,0.1,106,386,673,0,1.0
60,independent,exponential_no_jitter,61,18044,0.9998891598315229,1.058135668366216,0.5,95,386,665,0,1.0
60,independent,exponential_full_jitter,61,18044,0.9996674794945688,1.0570272666814453,0.1,96,349,686,0,1.0
60,independent,budgeted_full_jitter,61,18044,0.9997783196630459,1.0549213034803813,0.1,102,355,640,0,1.0
60,independent,no_retry,62,17979,0.9508871461149119,1.0,0.0,85,243,640,0,1.0
60,independent,immediate_three,62,17979,0.9996662773235442,1.0597363590856,0.1,102,395,685,0,1.0
60,independent,exponential_no_jitter,62,17979,0.9996662773235442,1.056677234551421,0.5,95,360,665,0,1.0
60,independent,exponential_full_jitter,62,17979,0.999888759107848,1.0555092051838255,0.1,96,348,652,0,1.0
60,independent,budgeted_full_jitter,62,17979,0.999777518215696,1.0539518326936983,0.1,96,333,641,0,1.0
60,independent,no_retry,63,18085,0.9496820569532762,1.0,0.0,83,239,671,0,1.0
60,independent,immediate_three,63,18085,0.999778822228366,1.0596074094553498,0.1,93,378,704,0,1.0
60,independent,exponential_no_jitter,63,18085,0.9997235277854576,1.0532485485208736,0.024999999999636202,88,364,604,0,1.0
60,independent,exponential_full_jitter,63,18085,0.9998341166712745,1.058280342825546,0.1,95,361,696,0,1.0
60,independent,budgeted_full_jitter,63,18085,0.9999447055570915,1.0577826928393697,0.1,93,366,680,0,1.0
60,independent,no_retry,64,17925,0.9526359832635983,1.0,0.0,88,204,645,0,1.0
60,independent,immediate_three,64,17925,0.9999442119944212,1.0546164574616457,0.1,99,323,657,0,1.0
60,independent,exponential_no_jitter,64,17925,0.9997768479776848,1.0541701534170154,0.5,93,323,652,0,1.0
60,independent,exponential_full_jitter,64,17925,1.0,1.0539470013947,0.1,100,314,653,0,1.0
60,independent,budgeted_full_jitter,64,17925,0.9998884239888424,1.0541143654114364,0.1,106,295,677,2,1.0
60,independent,no_retry,65,17772,0.9512153950033762,1.0,0.0,89,217,650,0,1.0
60,independent,immediate_three,65,17772,0.9997749268512266,1.0517668242178708,0.0,102,327,597,0,1.0
60,independent,exponential_no_jitter,65,17772,0.9998874634256133,1.0558181408957912,0.5,94,318,676,0,1.0
60,independent,exponential_full_jitter,65,17772,0.9998874634256133,1.0533986045464776,0.1,99,300,651,0,1.0
60,independent,budgeted_full_jitter,65,17772,0.9999437317128067,1.0521044339410308,0.0,93,280,647,0,1.0
60,independent,no_retry,66,18076,0.9478313786235892,1.0,0.0,94,248,695,0,1.0
60,independent,immediate_three,66,18076,0.9993914582872316,1.056870989156893,0.1,129,411,628,0,1.0
60,independent,exponential_no_jitter,66,18076,0.9997787121044479,1.0593051560079663,0.5,105,372,704,0,1.0
60,independent,exponential_full_jitter,66,18076,0.999889356052224,1.056483735339677,0.1,112,357,666,0,1.0
60,independent,budgeted_full_jitter,66,18076,0.9997233901305599,1.0574795308696614,0.1,105,361,683,2,1.0
60,independent,no_retry,67,17860,0.953023516237402,1.0,0.0,93,208,631,0,1.0
60,independent,immediate_three,67,17860,0.9992161254199328,1.0563829787234043,0.1,120,337,684,0,1.0
60,independent,exponential_no_jitter,67,17860,0.9998320268756999,1.054535274356103,0.5,107,329,648,0,1.0
60,independent,exponential_full_jitter,67,17860,0.9997200447928332,1.0565509518477043,0.1,113,296,719,0,1.0
60,independent,budgeted_full_jitter,67,17860,0.9994960806270997,1.0510638297872341,0.0,113,287,634,5,1.0
60,independent,no_retry,68,17959,0.9528370176513169,1.0,0.0,89,237,610,0,1.0
60,independent,immediate_three,68,17959,0.9996102232863745,1.0604153906119493,0.1,106,381,711,0,1.0
60,independent,exponential_no_jitter,68,17959,0.9997772704493568,1.0555710228854613,0.5,102,353,649,0,1.0
60,independent,exponential_full_jitter,68,17959,0.9998886352246784,1.0552926109471574,0.1,105,346,649,0,1.0
60,independent,budgeted_full_jitter,68,17959,0.9996102232863745,1.0561278467620692,0.1,110,357,658,5,1.0
60,independent,no_retry,69,18037,0.9508233076453956,1.0,0.0,88,271,616,0,1.0
60,independent,immediate_three,69,18037,0.9995564672617397,1.0645340134168653,0.1,122,460,712,0,1.0
60,independent,exponential_no_jitter,69,18037,0.9996673504463048,1.0618173753950213,0.5,96,409,712,0,1.0
60,independent,exponential_full_jitter,69,18037,0.9997782336308699,1.0579919055275266,0.1,107,392,658,0,1.0
60,independent,budgeted_full_jitter,69,18037,0.9997227920385874,1.056772190497311,0.1,107,390,639,3,1.0
60,independent,no_retry,70,18122,0.9519920538571901,1.0,0.0,87,220,650,0,1.0
60,independent,immediate_three,70,18122,0.9995585476216753,1.059044255600927,0.1,100,369,709,0,1.0
60,independent,exponential_no_jitter,70,18122,0.9998344553581282,1.0555678181216201,0.5,94,347,663,0,1.0
60,independent,exponential_full_jitter,70,18122,0.9997240922635471,1.0540227347974838,0.1,101,333,651,0,1.0
60,independent,budgeted_full_jitter,70,18122,0.9998896369054189,1.0538020086083213,0.1,100,319,658,0,1.0
60,independent,no_retry,71,17967,0.9502421105359826,1.0,0.0,89,238,656,0,1.0
60,independent,immediate_three,71,17967,0.9998886848110424,1.0530973451327434,0.0,105,350,606,0,1.0
60,independent,exponential_no_jitter,71,17967,0.9995547392441698,1.0599988868481105,0.5,100,396,690,0,1.0
60,independent,exponential_full_jitter,71,17967,0.9997217120276062,1.0558245672622029,0.1,103,355,653,0,1.0
60,independent,budgeted_full_jitter,71,17967,0.9997217120276062,1.0562141704235544,0.1,101,344,671,0,1.0
60,independent,no_retry,72,18235,0.9539895804771045,1.0,0.0,83,209,630,0,1.0
60,independent,immediate_three,72,18235,0.999835481217439,1.0517137373183438,0.0,94,312,634,0,1.0
60,independent,exponential_no_jitter,72,18235,0.999725802029065,1.0574170551137922,0.5,92,339,713,0,1.0
60,independent,exponential_full_jitter,72,18235,0.999835481217439,1.0520976144776528,0.0,91,308,645,0,1.0
60,independent,budgeted_full_jitter,72,18235,0.999835481217439,1.0529202083904579,0.1,96,289,679,0,1.0
60,independent,no_retry,73,17785,0.9538375035141974,1.0,0.0,85,206,615,0,1.0
60,independent,immediate_three,73,17785,0.9998313185268485,1.0536969356199044,0.1,95,332,626,0,1.0
60,independent,exponential_no_jitter,73,17785,0.9997188642114141,1.0576328366601069,0.5,90,329,701,0,1.0
60,independent,exponential_full_jitter,73,17785,0.9998313185268485,1.0512791678380657,0.0,94,286,629,0,1.0
60,independent,budgeted_full_jitter,73,17785,1.0,1.0556086589822884,0.1,95,313,676,0,1.0
60,independent,no_retry,74,17874,0.9543470963410541,1.0,0.0,86,211,605,0,1.0
60,independent,immediate_three,74,17874,0.9997202640707172,1.0551639252545597,0.1,114,346,645,0,1.0
60,independent,exponential_no_jitter,74,17874,0.9998881056282869,1.0526463018910148,0.0,97,316,627,0,1.0
60,independent,exponential_full_jitter,74,17874,0.9998881056282869,1.0544366118384245,0.1,105,315,660,0,1.0
60,independent,budgeted_full_jitter,74,17874,0.9999440528141434,1.0544366118384245,0.1,104,315,659,0,1.0
60,independent,no_retry,75,17721,0.9541222278652446,1.0,0.0,87,222,591,0,1.0
60,independent,immediate_three,75,17721,0.99971784887986,1.0566559449241013,0.1,106,354,655,0,1.0
60,independent,exponential_no_jitter,75,17721,0.999887139551944,1.0545115964110376,0.5,98,334,634,0,1.0
60,independent,exponential_full_jitter,75,17721,0.99971784887986,1.0560916426838214,0.1,101,310,689,0,1.0
60,independent,budgeted_full_jitter,75,17721,0.99971784887986,1.054003724394786,0.1,98,298,664,0,1.0
60,independent,no_retry,76,18131,0.9530086592024709,1.0,0.0,87,227,625,0,1.0
60,independent,immediate_three,76,18131,0.9997793833765374,1.0571397054768077,0.1,103,345,695,0,1.0
60,independent,exponential_no_jitter,76,18131,0.9996139209089405,1.057856709503061,0.5,96,378,678,0,1.0
60,independent,exponential_full_jitter,76,18131,0.9998896916882687,1.0521758314488996,0.0,99,314,634,0,1.0
60,independent,budgeted_full_jitter,76,18131,0.9997242292206717,1.0553747724891072,0.1,99,314,695,1,1.0
60,independent,no_retry,77,18079,0.9510481774434427,1.0,0.0,84,227,658,0,1.0
60,independent,immediate_three,77,18079,0.9997234360307539,1.0575806183970353,0.1,99,370,676,0,1.0
60,independent,exponential_no_jitter,77,18079,0.9998893744123015,1.0550915426738205,0.5,92,329,669,0,1.0
60,independent,exponential_full_jitter,77,18079,0.9999446872061508,1.0551468554676697,0.1,98,343,655,0,1.0
60,independent,budgeted_full_jitter,77,18079,0.9998340616184523,1.0547596659107252,0.1,96,340,653,0,1.0
60,independent,no_retry,78,17959,0.9568461495628933,1.0,0.0,85,210,565,0,1.0
60,independent,immediate_three,78,17959,0.9996659056740353,1.0566289882510163,0.1,108,337,686,0,1.0
60,independent,exponential_no_jitter,78,17959,0.9999443176123393,1.0525084915641183,0.0,93,313,631,0,1.0
60,independent,exponential_full_jitter,78,17959,0.9998886352246784,1.0587449189821259,0.1,101,342,715,0,1.0
60,independent,budgeted_full_jitter,78,17959,0.9998329528370177,1.0546801046828889,0.1,97,303,682,0,1.0
60,independent,no_retry,79,17981,0.9533396362827429,1.0,0.0,93,215,624,0,1.0
60,independent,immediate_three,79,17981,0.999555085924031,1.0583393582114453,0.1,113,355,702,0,1.0
60,independent,exponential_no_jitter,79,17981,1.0,1.0547800456036929,0.5,102,330,655,0,1.0
60,independent,exponential_full_jitter,79,17981,0.9997219287025193,1.0563928591290808,0.1,110,357,662,0,1.0
60,independent,budgeted_full_jitter,79,17981,0.9998887714810077,1.0562260163505923,0.1,108,330,683,1,1.0
60,independent,no_retry,80,17968,0.9495213713268033,1.0,0.0,87,243,664,0,1.0
60,independent,immediate_three,80,17968,0.9995547640249333,1.057212822796082,0.1,108,380,656,0,1.0
60,independent,exponential_no_jitter,80,17968,0.9998886910062333,1.0578250222617989,0.5,96,369,672,0,1.0
60,independent,exponential_full_jitter,80,17968,0.9999443455031166,1.0564893143365983,0.1,101,362,654,0,1.0
60,independent,budgeted_full_jitter,80,17968,0.9997773820124666,1.0593276936776492,0.1,104,363,707,0,1.0
60,independent,no_retry,81,17598,0.9528923741334242,1.0,0.0,85,199,630,0,1.0
60,independent,immediate_three,81,17598,0.9998863507216729,1.0556881463802705,0.1,109,303,679,0,1.0
60,independent,exponential_no_jitter,81,17598,0.9999431753608364,1.0535856347312194,0.5,95,285,659,0,1.0
60,independent,exponential_full_jitter,81,17598,0.9998863507216729,1.0534151608137288,0.1,95,265,677,0,1.0
60,independent,budgeted_full_jitter,81,17598,0.9998863507216729,1.0537561086487102,0.1,100,273,675,0,1.0
60,independent,no_retry,82,17876,0.9523383307227568,1.0,0.0,92,230,622,0,1.0
60,independent,immediate_three,82,17876,0.9996643544417095,1.0570597449093757,0.1,101,364,662,0,1.0
60,independent,exponential_no_jitter,82,17876,0.9999440590736183,1.057227567688521,0.5,95,355,669,0,1.0
60,independent,exponential_full_jitter,82,17876,0.9999440590736183,1.0553255761915417,0.1,103,344,646,0,1.0
60,independent,budgeted_full_jitter,82,17876,0.9996643544417095,1.0553815171179235,0.1,102,347,649,0,1.0
60,independent,no_retry,83,17854,0.9526156603562227,1.0,0.0,92,191,655,0,1.0
60,independent,immediate_three,83,17854,0.9998319704267952,1.0548896605802622,0.1,105,281,702,0,1.0
60,independent,exponential_no_jitter,83,17854,0.9998319704267952,1.0519771479780442,0.0,95,284,647,0,1.0
60,independent,exponential_full_jitter,83,17854,0.9998319704267952,1.0560658675926964,0.1,105,292,712,0,1.0
60,independent,budgeted_full_jitter,83,17854,0.9998319704267952,1.052425226839924,0.0,103,274,665,0,1.0
60,independent,no_retry,84,17828,0.9522660982723805,1.0,0.0,86,227,624,0,1.0
60,independent,immediate_three,84,17828,0.9995512676688355,1.0554745344402063,0.1,102,341,656,0,1.0
60,independent,exponential_no_jitter,84,17828,0.9998317253758133,1.0551940767332286,0.5,94,328,659,0,1.0
60,independent,exponential_full_jitter,84,17828,1.0,1.056652456809513,0.1,97,331,679,0,1.0
60,independent,budgeted_full_jitter,84,17828,0.9998317253758133,1.054520978236482,0.1,104,337,638,0,1.0
60,independent,no_retry,85,17893,0.9512658581568211,1.0,0.0,86,204,668,0,1.0
60,independent,immediate_three,85,17893,0.9996646733359414,1.056502542893869,0.1,108,346,671,0,1.0
60,independent,exponential_no_jitter,85,17893,0.9997205611132846,1.0537081540267144,0.5,95,327,639,0,1.0
60,independent,exponential_full_jitter,85,17893,0.9999441122226569,1.0521991840384508,0.0,97,284,651,0,1.0
60,independent,budgeted_full_jitter,85,17893,0.9998882244453138,1.0519756329290784,0.0,96,291,641,0,1.0
60,independent,no_retry,86,17895,0.9536742106733724,1.0,0.0,84,200,629,0,1.0
60,independent,immediate_three,86,17895,0.9995529477507684,1.055322715842414,0.1,102,334,664,0,1.0
60,independent,exponential_no_jitter,86,17895,0.9997764738753842,1.0524727577535624,0.0,96,296,647,0,1.0
60,independent,exponential_full_jitter,86,17895,0.9998882369376921,1.0535903883766415,0.1,98,296,665,0,1.0
60,independent,budgeted_full_jitter,86,17895,0.9994970662196144,1.0527521654093321,0.0,98,299,654,5,1.0
60,independent,no_retry,87,17701,0.9533924637026157,1.0,0.0,87,203,622,0,1.0
60,independent,immediate_three,87,17701,0.9996045421162646,1.0572284051748488,0.1,105,342,678,0,1.0
60,independent,exponential_no_jitter,87,17701,0.9998870120332185,1.0560985255070334,0.5,97,324,671,0,1.0
60,independent,exponential_full_jitter,87,17701,0.9998870120332185,1.0531043443873227,0.1,100,298,644,0,1.0
60,independent,budgeted_full_jitter,87,17701,0.9998305180498277,1.0528783684537597,0.0,98,313,626,0,1.0
60,independent,no_retry,88,18240,0.952796052631579,1.0,0.0,84,217,644,0,1.0
60,independent,immediate_three,88,18240,0.999671052631579,1.0520285087719299,0.0,97,328,627,0,1.0
60,independent,exponential_no_jitter,88,18240,0.9999451754385965,1.0532894736842104,0.5,91,328,645,0,1.0
60,independent,exponential_full_jitter,88,18240,0.999890350877193,1.0546052631578948,0.1,94,307,691,0,1.0
60,independent,budgeted_full_jitter,88,18240,0.999671052631579,1.0521381578947369,0.0,93,297,660,0,1.0
60,independent,no_retry,89,18072,0.9504758742806552,1.0,0.0,92,245,650,0,1.0
60,independent,immediate_three,89,18072,0.9995573262505534,1.0549468791500665,0.1,98,376,625,0,1.0
60,independent,exponential_no_jitter,89,18072,0.9998893315626384,1.054393536963258,0.5,102,349,636,0,1.0
60,independent,exponential_full_jitter,89,18072,0.9997233289065959,1.0602589641434264,0.1,104,382,712,0,1.0
60,independent,budgeted_full_jitter,89,18072,0.9997786631252766,1.0545042054006197,0.1,101,351,638,0,1.0
60,independent,no_retry,90,17988,0.9499110518123193,1.0,0.0,92,241,660,0,1.0
60,independent,immediate_three,90,17988,0.9997220369134979,1.056704469646431,0.1,105,372,653,0,1.0
60,independent,exponential_no_jitter,90,17988,0.9998332221480988,1.0574827662886368,0.5,100,380,657,0,1.0
60,independent,exponential_full_jitter,90,17988,0.9997220369134979,1.0572048032021348,0.1,105,342,692,0,1.0
60,independent,budgeted_full_jitter,90,17988,0.9996108516788971,1.058149877696242,0.1,106,355,698,5,1.0
60,independent,no_retry,91,17988,0.953413386702246,1.0,0.0,86,216,622,0,1.0
60,independent,immediate_three,91,17988,0.9997776295307983,1.0559817656215256,0.1,97,335,676,0,1.0
60,independent,exponential_no_jitter,91,17988,0.9997776295307983,1.0546475428063153,0.5,94,344,643,0,1.0
