model,pattern,rate,repeat,policy,throughput_rps,drop_rate,p50_ms,p95_ms,p99_ms,slo_attainment,mean_batch_size
batch-efficient,poisson,90,31,b4-now,89.48,0,6.493387238020659,12.582956624195504,13.335067489730136,1,1.1477079796264855
batch-efficient,poisson,90,31,b4-2ms,89.48,0,8.400000000001455,12.537203389605565,13.34462287133465,1,1.2395140958056383
batch-efficient,poisson,90,31,b8-2ms,89.48,0,8.400000000001455,12.537203389605565,13.34462287133465,1,1.2395140958056383
batch-efficient,poisson,90,31,b8-5ms,89.48,0,11.400000000001455,12.72235834566527,13.52222026549498,1,1.392020592020592
batch-efficient,poisson,90,31,b16-5ms,89.48,0,11.400000000001455,12.72235834566527,13.52222026549498,1,1.392020592020592
batch-efficient,poisson,90,31,b16-10ms,89.48,0,12.751537706004456,17.48504251527629,17.941887789405882,1,1.629897528631706
batch-efficient,poisson,90,32,single,90.6,0,8.178023709646368,24.130191112839384,33.36742958360628,0.9582781456953643,1
batch-efficient,poisson,90,32,b4-now,90.6,0,6.615547556713864,12.597971521870932,13.408630684069067,1,1.142495250158328
batch-efficient,poisson,90,32,b4-2ms,90.6,0,8.400000000001455,12.580489901964029,13.458971819276485,1,1.2449965493443755
batch-efficient,poisson,90,32,b8-2ms,90.6,0,8.400000000001455,12.57080462326121,13.383972358547908,1,1.2452830188679245
batch-efficient,poisson,90,32,b8-5ms,90.6,0,11.400000000001455,12.643167076734244,13.5781746447974,1,1.40098369143153
batch-efficient,poisson,90,32,b16-5ms,90.6,0,11.400000000001455,12.643167076734244,13.5781746447974,1,1.40098369143153
batch-efficient,poisson,90,32,b16-10ms,90.6,0,12.972619794265484,17.48504251527629,17.941887789405882,1,1.6474885844748859
batch-efficient,poisson,90,33,single,93.04,0,8.55588798259123,25.570982206525514,35.778227448652615,0.945829750644884,1
batch-efficient,poisson,90,33,b4-now,93.04,0,6.877607880429423,12.6417203761157,13.432061321065703,1,1.147795487476713
batch-efficient,poisson,90,33,b4-2ms,93.04,0,8.400000000001455,12.579469516847894,13.615685079090326,1,1.2567996373526744
batch-efficient,poisson,90,33,b8-2ms,93.04,0,8.400000000001455,12.577124700041168,13.593545800547872,1,1.2567996373526744
batch-efficient,poisson,90,33,b8-5ms,93.04,0,11.400000000001455,12.711001074159867,13.585624156527047,1,1.4138194798572157
batch-efficient,poisson,90,33,b16-5ms,93.04,0,11.400000000001455,12.711001074159867,13.585624156527047,1,1.4138194798572157
batch-efficient,poisson,90,33,b16-10ms,93.04,0,12.765369340038887,17.48504251527629,17.941887789405882,1,1.6522646007151371
batch-efficient,poisson,90,34,single,91.1,0,8.070295719266142,22.086976107559167,30.54914876890689,0.969264544456641,1
batch-efficient,poisson,90,34,b4-now,91.1,0,6.651245620465488,12.586474123010703,13.439720353564553,1,1.1433684210526316
batch-efficient,poisson,90,34,b4-2ms,91.1,0,8.400000000001455,12.606728324921278,13.612631685879023,1,1.245927965129617
batch-efficient,poisson,90,34,b8-2ms,91.1,0,8.400000000001455,12.599621064800886,13.569489111159783,1,1.245927965129617
batch-efficient,poisson,90,34,b8-5ms,91.1,0,11.400000000001455,12.699161334287055,13.596657841637352,1,1.392921261862016
batch-efficient,poisson,90,34,b16-5ms,91.1,0,11.400000000001455,12.699161334287055,13.596657841637352,1,1.392921261862016
batch-efficient,poisson,90,34,b16-10ms,91.1,0,12.870983715096372,17.48504251527629,17.941887789405882,1,1.6502582801580066
batch-efficient,poisson,90,35,single,87.5,0,7.6786691517263534,21.843096895405324,30.305830551846157,0.9716571428571429,1
batch-efficient,poisson,90,35,b4-now,87.5,0,6.400000000001455,12.604471493403253,13.374972109129885,1,1.1247863247863248
batch-efficient,poisson,90,35,b4-2ms,87.5,0,8.400000000001455,12.555529573721287,13.560900560682057,1,1.2339428035630566
batch-efficient,poisson,90,35,b8-2ms,87.5,0,8.400000000001455,12.549083801119195,13.560900560682057,1,1.2339428035630566
batch-efficient,poisson,90,35,b8-5ms,87.5,0,11.400000000001455,12.61329942240991,13.449040248226083,1,1.3754899399007054
batch-efficient,poisson,90,35,b16-5ms,87.5,0,11.400000000001455,12.61329942240991,13.449040248226083,1,1.3754899399007054
batch-efficient,poisson,90,35,b16-10ms,87.5,0,13.037624611921274,17.48504251527629,17.941887789405882,1,1.6181985859206887
batch-efficient,poisson,90,36,single,88.26,0,8.019796620617853,22.58890382930258,33.72364739466502,0.9657829141173805,1
batch-efficient,poisson,90,36,b4-now,88.26,0,6.629145678596615,12.60421732920804,13.370276256835496,1,1.139050075220288
batch-efficient,poisson,90,36,b4-2ms,88.26,0,8.400000000001455,12.568547188231605,13.351747496941243,1,1.2450082217524079
batch-efficient,poisson,90,36,b8-2ms,88.26,0,8.400000000001455,12.56369150566752,13.34689024736872,1,1.2453007518796992
batch-efficient,poisson,90,36,b8-5ms,88.26,0,11.400000000001455,12.69403683294513,13.581926242739428,1,1.3962065331928346
batch-efficient,poisson,90,36,b16-5ms,88.26,0,11.400000000001455,12.69403683294513,13.581926242739428,1,1.3962065331928346
batch-efficient,poisson,90,36,b16-10ms,88.26,0,13.131436336203478,17.48504251527629,17.941887789405882,1,1.6449410304158907
batch-efficient,poisson,90,37,single,91.1,0,8.553528395794274,24.798017818524386,36.09860975993797,0.9517014270032931,1
batch-efficient,poisson,90,37,b4-now,91.1,0,6.812749550372246,12.653353367804812,13.476666120892332,1,1.14665541253429
batch-efficient,poisson,90,37,b4-2ms,91.1,0,8.400000000001455,12.589210764024756,13.525859031185973,1,1.24718843240762
batch-efficient,poisson,90,37,b8-2ms,91.1,0,8.400000000001455,12.573813528673782,13.504791870094778,1,1.24718843240762
batch-efficient,poisson,90,37,b8-5ms,91.1,0,11.400000000001455,12.683882553094008,13.453567964552349,1,1.3915492957746478
batch-efficient,poisson,90,37,b16-5ms,91.1,0,11.400000000001455,12.683882553094008,13.453567964552349,1,1.3915492957746478
batch-efficient,poisson,90,37,b16-10ms,91.1,0,12.853406746027758,17.48504251527629,17.941887789405882,1,1.6382273138378052
batch-efficient,poisson,90,38,single,89.24,0,8.464121662924299,24.071830813561974,33.814786193466716,0.9560735096369342,1
batch-efficient,poisson,90,38,b4-now,89.24,0,6.816526824830362,12.587827272476716,13.543688134421245,1,1.14133219470538
batch-efficient,poisson,90,38,b4-2ms,89.24,0,8.400000000001455,12.548794832775457,13.392054192772775,1,1.244413407821229
batch-efficient,poisson,90,38,b8-2ms,89.24,0,8.400000000001455,12.548794832775457,13.392054192772775,1,1.244413407821229
batch-efficient,poisson,90,38,b8-5ms,89.24,0,11.400000000001455,12.668249190079223,13.685317995135847,1,1.3961869939932097
batch-efficient,poisson,90,38,b16-5ms,89.24,0,11.400000000001455,12.668249190079223,13.685317995135847,1,1.3961869939932097
batch-efficient,poisson,90,38,b16-10ms,89.24,0,12.857578803585056,17.48504251527629,17.941887789405882,1,1.638871857755978
batch-efficient,poisson,90,39,single,90.32,0,8.334222203397076,23.182252033555415,34.9226946490453,0.9639061116031886,1
batch-efficient,poisson,90,39,b4-now,90.32,0,6.738298687596398,12.570352671173168,13.357362982955237,1,1.1405563689604685
batch-efficient,poisson,90,39,b4-2ms,90.32,0,8.400000000001455,12.601835996756563,13.461787093649036,1,1.2466849565614997
batch-efficient,poisson,90,39,b8-2ms,90.32,0,8.400000000001455,12.591235940140905,13.456412311992608,1,1.2469700434484337
batch-efficient,poisson,90,39,b8-5ms,90.32,0,11.400000000001455,12.629927825488267,13.470258322697191,1,1.4010791366906474
batch-efficient,poisson,90,39,b16-5ms,90.32,0,11.400000000001455,12.629927825488267,13.470258322697191,1,1.4010791366906474
batch-efficient,poisson,90,39,b16-10ms,90.32,0,12.933595018665073,17.48504251527629,17.941887789405882,1,1.6529251288269173
batch-efficient,poisson,90,40,single,88.78,0,7.909383222906399,23.4338167001697,32.743764483537234,0.9617030862806939,1
batch-efficient,poisson,90,40,b4-now,88.78,0,6.488503366843361,12.615968771387998,13.315478118296596,1,1.1368376250266015
batch-efficient,poisson,90,40,b4-2ms,88.78,0,8.400000000001455,12.580792685454071,13.360384334395349,1,1.2342883548983363
batch-efficient,poisson,90,40,b8-2ms,88.78,0,8.400000000001455,12.552716425661856,13.358431934153487,1,1.2348589921405455
batch-efficient,poisson,90,40,b8-5ms,88.78,0,11.400000000001455,12.624879741008044,13.611739108448091,1,1.388614504808942
batch-efficient,poisson,90,40,b16-5ms,88.78,0,11.400000000001455,12.624879741008044,13.611739108448091,1,1.388614504808942
batch-efficient,poisson,90,40,b16-10ms,88.78,0,12.826048737806559,17.48504251527629,17.941887789405882,1,1.6528465346534653
batch-efficient,poisson,90,41,single,91.52,0,8.13459774133662,25.366772541565297,36.579301422698336,0.9477709790209791,1
batch-efficient,poisson,90,41,b4-now,91.52,0,6.497437446421827,12.536580125644832,13.346764156485733,1,1.1394380853277835
batch-efficient,poisson,90,41,b4-2ms,91.52,0,8.400000000001455,12.587983541608992,13.474083783683454,1,1.234220018034265
batch-efficient,poisson,90,41,b8-2ms,91.52,0,8.400000000001455,12.587983541608992,13.474083783683454,1,1.234220018034265
batch-efficient,poisson,90,41,b8-5ms,91.52,0,11.400000000001455,12.679928591298449,13.490969227503228,1,1.3941940412528648
batch-efficient,poisson,90,41,b16-5ms,91.52,0,11.400000000001455,12.679928591298449,13.490969227503228,1,1.3941940412528648
batch-efficient,poisson,90,41,b16-10ms,91.52,0,12.851335899511469,17.48504251527629,17.941887789405882,1,1.6446380294382696
batch-efficient,poisson,90,42,single,90.16,0.00022177866489243733,8.632728767413937,23.58565248951345,38.80994893366733,0.9596273291925466,1
batch-efficient,poisson,90,42,b4-now,90.18,0,6.834069042248302,12.57687160452042,13.406170838869002,1,1.144675434874841
batch-efficient,poisson,90,42,b4-2ms,90.18,0,8.400000000001455,12.522667816505418,13.356345263651747,1,1.2508113120074178
batch-efficient,poisson,90,42,b8-2ms,90.18,0,8.400000000001455,12.522667816505418,13.356345263651747,1,1.2508113120074178
batch-efficient,poisson,90,42,b8-5ms,90.18,0,11.400000000001455,12.597488661842362,13.517288065482717,1,1.4033810143042913
batch-efficient,poisson,90,42,b16-5ms,90.18,0,11.400000000001455,12.597488661842362,13.517288065482717,1,1.4033810143042913
batch-efficient,poisson,90,42,b16-10ms,90.18,0,13.046097724152787,17.48504251527629,17.941887789405882,1,1.6521739130434783
batch-efficient,poisson,90,43,single,91.68,0,8.65825716900872,21.746187428005214,30.482138034085438,0.9729493891797557,1
batch-efficient,poisson,90,43,b4-now,91.68,0,6.9253641326286015,12.58097962904867,13.368357758754428,1,1.1391558712912662
batch-efficient,poisson,90,43,b4-2ms,91.68,0,8.400000000001455,12.547019017940329,13.558893092853396,1,1.2427627080009118
batch-efficient,poisson,90,43,b8-2ms,91.68,0,8.400000000001455,12.53051177072848,13.522798430931289,1,1.2436131386861313
batch-efficient,poisson,90,43,b8-5ms,91.68,0,11.400000000001455,12.653062389745173,13.572322703235841,1,1.3897527402498089
batch-efficient,poisson,90,43,b16-5ms,91.68,0,11.400000000001455,12.653062389745173,13.572322703235841,1,1.3897527402498089
batch-efficient,poisson,90,43,b16-10ms,91.68,0,12.841402389902214,17.48504251527629,17.941887789405882,1,1.6531231049120678
batch-efficient,poisson,90,44,single,90.58,0,8.476472902842943,23.243874259766017,34.50454432192055,0.9606977257672775,1
batch-efficient,poisson,90,44,b4-now,90.58,0,6.90043933216657,12.565376187129004,13.316678975439572,1,1.1508999581414818
batch-efficient,poisson,90,44,b4-2ms,90.58,0,8.400000000001455,12.535006862599403,13.47123961638863,1,1.25233432020041
batch-efficient,poisson,90,44,b8-2ms,90.58,0,8.400000000001455,12.535006862599403,13.47123961638863,1,1.25233432020041
batch-efficient,poisson,90,44,b8-5ms,90.58,0,11.400000000001455,12.699008958916238,13.661254032012948,1,1.4071136131013307
batch-efficient,poisson,90,44,b16-5ms,90.58,0,11.400000000001455,12.699008958916238,13.661254032012948,1,1.4071136131013307
batch-efficient,poisson,90,44,b16-10ms,90.58,0,12.907357928052079,17.48504251527629,17.941887789405882,1,1.6623337363966142
batch-efficient,poisson,90,45,single,87.58,0,8.201744167530705,24.483959201912512,35.32415679971018,0.955012559945193,1
batch-efficient,poisson,90,45,b4-now,87.58,0,6.446618408310314,12.602961319731548,13.375788244142313,1,1.1405172413793103
batch-efficient,poisson,90,45,b4-2ms,87.58,0,8.400000000001455,12.610308077888476,13.448196307457692,1,1.243713278495887
batch-efficient,poisson,90,45,b8-2ms,87.58,0,8.400000000001455,12.598539415266714,13.410019197333895,1,1.2442981424876558
batch-efficient,poisson,90,45,b8-5ms,87.58,0,11.400000000001455,12.635965279063385,13.465408230455068,1,1.4011119936457506
batch-efficient,poisson,90,45,b16-5ms,87.58,0,11.400000000001455,12.635965279063385,13.465408230455068,1,1.4011119936457506
batch-efficient,poisson,90,45,b16-10ms,87.58,0,13.263471274331096,17.48504251527629,17.941887789405882,1,1.6501403180542562
batch-efficient,poisson,90,46,single,90.26,0,8.609006526839948,26.605640743957338,41.99732830176799,0.9381785951695103,1
batch-efficient,poisson,90,46,b4-now,90.26,0,6.890968126584994,12.600330874731299,13.51010382772074,1,1.1476838079048024
batch-efficient,poisson,90,46,b4-2ms,90.26,0,8.400000000001455,12.541622709824878,13.317587482153613,1,1.25400510796378
batch-efficient,poisson,90,46,b8-2ms,90.26,0,8.400000000001455,12.541622709824878,13.317587482153613,1,1.25400510796378
batch-efficient,poisson,90,46,b8-5ms,90.26,0,11.400000000001455,12.737315408012364,13.71193231532743,1,1.4072433559145388
batch-efficient,poisson,90,46,b16-5ms,90.26,0,11.400000000001455,12.737315408012364,13.71193231532743,1,1.4072433559145388
batch-efficient,poisson,90,46,b16-10ms,90.26,0,12.953778415794659,17.48504251527629,17.941887789405882,1,1.6577655003069367
batch-efficient,poisson,90,47,single,91.72,0,8.406779725613887,24.48605135686921,35.982914014974085,0.9533362407326647,1
batch-efficient,poisson,90,47,b4-now,91.72,0,6.786802548558626,12.507305231272767,13.275642236767453,1,1.1439346323067254
batch-efficient,poisson,90,47,b4-2ms,91.72,0,8.400000000001455,12.593212575622601,13.436511489628174,1,1.2428864101980424
batch-efficient,poisson,90,47,b8-2ms,91.72,0,8.400000000001455,12.586481767990335,13.430001070271828,1,1.2428864101980424
batch-efficient,poisson,90,47,b8-5ms,91.72,0,11.400000000001455,12.700648370402632,13.612244640185963,1,1.3967766692248658
batch-efficient,poisson,90,47,b16-5ms,91.72,0,11.400000000001455,12.700648370402632,13.612244640185963,1,1.3967766692248658
batch-efficient,poisson,90,47,b16-10ms,91.72,0,12.848343967967594,17.48504251527629,17.941887789405882,1,1.6455696202531647
batch-efficient,poisson,90,48,single,90.76,0,8.191599195670278,23.675277141359402,32.74642665196734,0.9592331423534597,1
batch-efficient,poisson,90,48,b4-now,90.76,0,6.73899715886364,12.630074595101178,13.396309301224392,1,1.1418961530376288
batch-efficient,poisson,90,48,b4-2ms,90.76,0,8.400000000001455,12.54455860467715,13.35988786723101,1,1.246729400963966
batch-efficient,poisson,90,48,b8-2ms,90.76,0,8.400000000001455,12.54455860467715,13.35988786723101,1,1.2470156106519743
batch-efficient,poisson,90,48,b8-5ms,90.76,0,11.400000000001455,12.656441441467905,13.521287608167768,1,1.39568345323741
batch-efficient,poisson,90,48,b16-5ms,90.76,0,11.400000000001455,12.656441441467905,13.521287608167768,1,1.39568345323741
batch-efficient,poisson,90,48,b16-10ms,90.76,0,12.984129123702587,17.48504251527629,17.941887789405882,1,1.651565825478869
batch-efficient,poisson,90,49,single,88.5,0,8.108385750478192,21.986210346340158,30.500286926448098,0.9724293785310735,1
batch-efficient,poisson,90,49,b4-now,88.5,0,6.5513320281716005,12.567422982872813,13.359609155013459,1,1.1358263485923061
batch-efficient,poisson,90,49,b4-2ms,88.5,0,8.400000000001455,12.568956324215833,13.496659749145692,1,1.2382849109653233
batch-efficient,poisson,90,49,b8-2ms,88.5,0,8.400000000001455,12.568956324215833,13.496659749145692,1,1.2382849109653233
batch-efficient,poisson,90,49,b8-5ms,88.5,0,11.400000000001455,12.70675426744856,13.508184455069568,1,1.3835078534031413
batch-efficient,poisson,90,49,b16-5ms,88.5,0,11.400000000001455,12.70675426744856,13.508184455069568,1,1.3835078534031413
batch-efficient,poisson,90,49,b16-10ms,88.5,0,12.92708526941351,17.48504251527629,17.941887789405882,1,1.6525953721075672
batch-efficient,poisson,90,50,single,91.56,0,8.65906913929939,24.412663375227567,35.97519658155579,0.95478374836173,1
batch-efficient,poisson,90,50,b4-now,91.56,0,6.915095551114064,12.600511191149053,13.445208330897003,1,1.1500315192267283
batch-efficient,poisson,90,50,b4-2ms,91.56,0,8.400000000001455,12.56182963856918,13.667482919350732,1,1.258450218441021
batch-efficient,poisson,90,50,b8-2ms,91.56,0,8.400000000001455,12.56182963856918,13.66261783365917,1,1.2587396504139834
batch-efficient,poisson,90,50,b8-5ms,91.56,0,11.400000000001455,12.696165101820952,13.628226051980164,1,1.4073026484957574
batch-efficient,poisson,90,50,b16-5ms,91.56,0,11.400000000001455,12.696165101820952,13.628226051980164,1,1.4073026484957574
batch-efficient,poisson,90,50,b16-10ms,91.56,0,12.927223589453206,17.48504251527629,17.941887789405882,1,1.6767769607843137
batch-efficient,poisson,90,51,single,87.42,0,7.947254207545484,22.897119794513856,32.74156654384569,0.9643102264927934,1
batch-efficient,poisson,90,51,b4-now,87.42,0,6.40624790945003,12.552177201025188,13.368872436411039,1,1.1425772747061385
batch-efficient,poisson,90,51,b4-2ms,87.42,0,8.400000000001455,12.62586410948279,13.448882553639123,1,1.2459055305008309
batch-efficient,poisson,90,51,b8-2ms,87.42,0,8.400000000001455,12.622400213760557,13.435144610950374,1,1.2462013295346628
batch-efficient,poisson,90,51,b8-5ms,87.42,0,11.400000000001455,12.670976598226844,13.69203924258909,1,1.3974973375931843
batch-efficient,poisson,90,51,b16-5ms,87.42,0,11.400000000001455,12.670976598226844,13.69203924258909,1,1.3974973375931843
batch-efficient,poisson,90,51,b16-10ms,87.42,0,12.953449069809722,17.48504251527629,17.941887789405882,1,1.634184308841843
batch-efficient,poisson,90,52,single,88.58,0,7.754860370827373,22.443513076621457,31.22819929697289,0.9690675095958455,1
batch-efficient,poisson,90,52,b4-now,88.58,0,6.400000000001455,12.56788195799163,13.35684547452729,1,1.1346851654215582
batch-efficient,poisson,90,52,b4-2ms,88.58,0,8.400000000001455,12.573268968859338,13.489015654038667,1,1.238294898672257
batch-efficient,poisson,90,52,b8-2ms,88.58,0,8.400000000001455,12.56610955740689,13.472922025241132,1,1.238583410997204
batch-efficient,poisson,90,52,b8-5ms,88.58,0,11.400000000001455,12.573769823611656,13.520174335102638,1,1.3960084033613445
batch-efficient,poisson,90,52,b16-5ms,88.58,0,11.400000000001455,12.573769823611656,13.520174335102638,1,1.3960084033613445
