repeat,condition,endpoint,deadline,successRate,completedOnlyP95,deadlineAwareP95,latentP95,restrictedMean,timeoutRate
175,no_tail_control,fast_spiky,4,1,1.2389480987974735,1.2389480987974735,1.2389480987974735,0.9125565095724752,0
175,main,steady,8,1,2.3857956248674372,2.3857956248674372,2.3857956248674372,1.6380449277979754,0
175,main,fast_spiky,8,0.9428,1.2502121884658441,8,9.539562967418304,1.3450335145798649,0.05720000000000003
175,no_tail_control,fast_spiky,8,1,1.2389480987974735,1.2389480987974735,1.2389480987974735,0.9125565095724752,0
175,main,steady,16,1,2.3857956248674372,2.3857956248674372,2.3857956248674372,1.6380449277979754,0
175,main,fast_spiky,16,0.9922,7.935443538930867,9.539562967418304,9.539562967418304,1.6045459344146225,0.007800000000000029
175,no_tail_control,fast_spiky,16,1,1.2389480987974735,1.2389480987974735,1.2389480987974735,0.9125565095724752,0
176,main,steady,2,0.8086,1.9298115160207,2,2.4096822355145675,1.5980487782077426,0.19140000000000001
176,main,fast_spiky,2,0.9368,1.2488616919778321,2,10.117126591594293,0.9887742067058507,0.06320000000000003
176,no_tail_control,fast_spiky,2,1,1.2488616919778321,1.2488616919778321,1.2488616919778321,0.9201546809249443,0
176,main,steady,4,1,2.4096822355145675,2.4096822355145675,2.4096822355145675,1.6550956377025836,0
176,main,fast_spiky,4,0.9368,1.2488616919778321,4,10.117126591594293,1.115174206705853,0.06320000000000003
176,no_tail_control,fast_spiky,4,1,1.2488616919778321,1.2488616919778321,1.2488616919778321,0.9201546809249443,0
176,main,steady,8,1,2.4096822355145675,2.4096822355145675,2.4096822355145675,1.6550956377025836,0
176,main,fast_spiky,8,0.9388,1.2536980636050628,8,10.117126591594293,1.3665505108695004,0.06120000000000003
176,no_tail_control,fast_spiky,8,1,1.2488616919778321,1.2488616919778321,1.2488616919778321,0.9201546809249443,0
176,main,steady,16,1,2.4096822355145675,2.4096822355145675,2.4096822355145675,1.6550956377025836,0
176,main,fast_spiky,16,0.992,9.240643154962724,10.117126591594293,10.117126591594293,1.6416097510328702,0.008000000000000007
176,no_tail_control,fast_spiky,16,1,1.2488616919778321,1.2488616919778321,1.2488616919778321,0.9201546809249443,0
177,main,steady,2,0.8182,1.9257575329259158,2,2.392573412365985,1.591647454170343,0.18179999999999996
177,main,fast_spiky,2,0.9404,1.2425976144973132,2,9.322854425966405,0.9811801958495873,0.059599999999999986
177,no_tail_control,fast_spiky,2,1,1.2417630738824177,1.2417630738824177,1.2417630738824177,0.9163698279331711,0
177,main,steady,4,0.9998,2.392573412365985,2.392573412365985,2.392573412365985,1.6465159302490908,0.00019999999999997797
177,main,fast_spiky,4,0.9404,1.2425976144973132,4,9.322854425966405,1.100380195849586,0.059599999999999986
177,no_tail_control,fast_spiky,4,1,1.2417630738824177,1.2417630738824177,1.2417630738824177,0.9163698279331711,0
177,main,steady,8,1,2.392573412365985,2.392573412365985,2.392573412365985,1.6465448177688258,0
177,main,fast_spiky,8,0.944,1.2524781502286058,8,9.322854425966405,1.3370381066191064,0.05600000000000005
177,no_tail_control,fast_spiky,8,1,1.2417630738824177,1.2417630738824177,1.2417630738824177,0.9163698279331711,0
177,main,steady,16,1,2.392573412365985,2.392573412365985,2.392573412365985,1.6465448177688258,0
177,main,fast_spiky,16,0.9938,8.074080729979613,9.322854425966405,9.322854425966405,1.5846479536421672,0.006199999999999983
177,no_tail_control,fast_spiky,16,1,1.2417630738824177,1.2417630738824177,1.2417630738824177,0.9163698279331711,0
178,main,steady,2,0.8106,1.9292701090432103,2,2.450145345560331,1.5984974139899808,0.1894
178,main,fast_spiky,2,0.937,1.2641597340490103,2,9.966842361931713,0.9894616548514082,0.06299999999999994
178,no_tail_control,fast_spiky,2,1,1.2656103031988084,1.2656103031988084,1.2656103031988084,0.9216641974168568,0
178,main,steady,4,1,2.450145345560331,2.450145345560331,2.450145345560331,1.658645481340513,0
178,main,fast_spiky,4,0.937,1.2641597340490103,4,9.966842361931713,1.115461654851409,0.06299999999999994
178,no_tail_control,fast_spiky,4,1,1.2656103031988084,1.2656103031988084,1.2656103031988084,0.9216641974168568,0
178,main,steady,8,1,2.450145345560331,2.450145345560331,2.450145345560331,1.658645481340513,0
178,main,fast_spiky,8,0.9398,1.2711250457587335,8,9.966842361931713,1.3648741451632036,0.06020000000000003
178,no_tail_control,fast_spiky,8,1,1.2656103031988084,1.2656103031988084,1.2656103031988084,0.9216641974168568,0
178,main,steady,16,1,2.450145345560331,2.450145345560331,2.450145345560331,1.658645481340513,0
178,main,fast_spiky,16,0.9924,8.89849212584088,9.966842361931713,9.966842361931713,1.6265206077927332,0.007600000000000051
178,no_tail_control,fast_spiky,16,1,1.2656103031988084,1.2656103031988084,1.2656103031988084,0.9216641974168568,0
179,main,steady,2,0.824,1.9272411232919469,2,2.405206572713985,1.586058914323928,0.17600000000000005
179,main,fast_spiky,2,0.9398,1.246429111857816,2,9.103087572977705,0.9791482282015129,0.06020000000000003
179,no_tail_control,fast_spiky,2,1,1.2470056720663274,1.2470056720663274,1.2470056720663274,0.9139276107051797,0
179,main,steady,4,1,2.405206572713985,2.405206572713985,2.405206572713985,1.6412445503054554,0
179,main,fast_spiky,4,0.9398,1.246429111857816,4,9.103087572977705,1.0995482282015137,0.06020000000000003
179,no_tail_control,fast_spiky,4,1,1.2470056720663274,1.2470056720663274,1.2470056720663274,0.9139276107051797,0
179,main,steady,8,1,2.405206572713985,2.405206572713985,2.405206572713985,1.6412445503054554,0
179,main,fast_spiky,8,0.944,1.2542300302101594,8,9.103087572977705,1.3370612065057,0.05600000000000005
179,no_tail_control,fast_spiky,8,1,1.2470056720663274,1.2470056720663274,1.2470056720663274,0.9139276107051797,0
179,main,steady,16,1,2.405206572713985,2.405206572713985,2.405206572713985,1.6412445503054554,0
179,main,fast_spiky,16,0.9936,7.968270958226667,9.103087572977705,9.103087572977705,1.5656627161091237,0.006399999999999961
179,no_tail_control,fast_spiky,16,1,1.2470056720663274,1.2470056720663274,1.2470056720663274,0.9139276107051797,0
180,main,steady,2,0.8074,1.9356096707541002,2,2.4386936240386805,1.598200018313247,0.1926
180,main,fast_spiky,2,0.9426,1.2608758237391025,2,9.148380738918902,0.9822275262671656,0.05740000000000001
180,no_tail_control,fast_spiky,2,1,1.2608758237391025,1.2608758237391025,1.2608758237391025,0.9217605916198252,0
180,main,steady,4,1,2.4386936240386805,2.4386936240386805,2.4386936240386805,1.6589756787777263,0
180,main,fast_spiky,4,0.9426,1.2608758237391025,4,9.148380738918902,1.0970275262671658,0.05740000000000001
180,no_tail_control,fast_spiky,4,1,1.2608758237391025,1.2608758237391025,1.2608758237391025,0.9217605916198252,0
180,main,steady,8,1,2.4386936240386805,2.4386936240386805,2.4386936240386805,1.6589756787777263,0
180,main,fast_spiky,8,0.9454,1.2666312086759133,8,9.148380738918902,1.324309237583108,0.05459999999999998
180,no_tail_control,fast_spiky,8,1,1.2608758237391025,1.2608758237391025,1.2608758237391025,0.9217605916198252,0
180,main,steady,16,1,2.4386936240386805,2.4386936240386805,2.4386936240386805,1.6589756787777263,0
180,main,fast_spiky,16,0.9922,1.769480465041776,9.148380738918902,9.148380738918902,1.5710481467148816,0.007800000000000029
180,no_tail_control,fast_spiky,16,1,1.2608758237391025,1.2608758237391025,1.2608758237391025,0.9217605916198252,0
181,main,steady,2,0.8128,1.9251218549506959,2,2.4293357460820504,1.5963312252764152,0.18720000000000003
181,main,fast_spiky,2,0.944,1.257003699239874,2,8.790462094788502,0.9801123549664393,0.05600000000000005
181,no_tail_control,fast_spiky,2,1,1.257003699239874,1.257003699239874,1.257003699239874,0.9202047062214993,0
181,main,steady,4,1,2.4293357460820504,2.4293357460820504,2.4293357460820504,1.6553298520851008,0
181,main,fast_spiky,4,0.944,1.257003699239874,4,8.790462094788502,1.09211235496644,0.05600000000000005
181,no_tail_control,fast_spiky,4,1,1.257003699239874,1.257003699239874,1.257003699239874,0.9202047062214993,0
181,main,steady,8,1,2.4293357460820504,2.4293357460820504,2.4293357460820504,1.6553298520851008,0
181,main,fast_spiky,8,0.9466,1.2621401439894195,8,8.790462094788502,1.3146891858380698,0.0534
181,no_tail_control,fast_spiky,8,1,1.257003699239874,1.257003699239874,1.257003699239874,0.9202047062214993,0
181,main,steady,16,1,2.4293357460820504,2.4293357460820504,2.4293357460820504,1.6553298520851008,0
181,main,fast_spiky,16,0.9934,1.7892009313056743,8.790462094788502,8.790462094788502,1.543446896084261,0.00660000000000005
181,no_tail_control,fast_spiky,16,1,1.257003699239874,1.257003699239874,1.257003699239874,0.9202047062214993,0
182,main,steady,2,0.8098,1.9234500195892013,2,2.441374432094409,1.5846816662976877,0.19020000000000004
182,main,fast_spiky,2,0.939,1.2635219839887637,2,9.634436046664915,0.9824189884407788,0.061000000000000054
182,no_tail_control,fast_spiky,2,1,1.2619845467440756,1.2619845467440756,1.2619845467440756,0.916087180252446,0
182,main,steady,4,0.9998,2.441374432094409,2.441374432094409,2.441374432094409,1.6467381801671879,0.00019999999999997797
182,main,fast_spiky,4,0.939,1.2635219839887637,4,9.634436046664915,1.1044189884407778,0.061000000000000054
182,no_tail_control,fast_spiky,4,1,1.2619845467440756,1.2619845467440756,1.2619845467440756,0.916087180252446,0
182,main,steady,8,1,2.441374432094409,2.441374432094409,2.441374432094409,1.6467587498909204,0
182,main,fast_spiky,8,0.9422,1.2676544695003689,8,9.634436046664915,1.3451023439540237,0.05779999999999996
182,no_tail_control,fast_spiky,8,1,1.2619845467440756,1.2619845467440756,1.2619845467440756,0.916087180252446,0
182,main,steady,16,1,2.441374432094409,2.441374432094409,2.441374432094409,1.6467587498909204,0
182,main,fast_spiky,16,0.993,8.258855449266703,9.634436046664915,9.634436046664915,1.5968544538336638,0.007000000000000006
182,no_tail_control,fast_spiky,16,1,1.2619845467440756,1.2619845467440756,1.2619845467440756,0.916087180252446,0
183,main,steady,2,0.8096,1.9245364622197,2,2.3903442785721762,1.5940082327297842,0.1904
183,main,fast_spiky,2,0.942,1.2385676223659683,2,9.325069570010653,0.9808088326989413,0.05800000000000005
183,no_tail_control,fast_spiky,2,1,1.2408374382432612,1.2408374382432612,1.2408374382432612,0.9186425959421329,0
183,main,steady,4,0.9998,2.3903442785721762,2.3903442785721762,2.3903442785721762,1.6518242990944858,0.00019999999999997797
183,main,fast_spiky,4,0.942,1.2385676223659683,4,9.325069570010653,1.0968088326989416,0.05800000000000005
183,no_tail_control,fast_spiky,4,1,1.2408374382432612,1.2408374382432612,1.2408374382432612,0.9186425959421329,0
183,main,steady,8,1,2.3903442785721762,2.3903442785721762,2.3903442785721762,1.6518836243302808,0
183,main,fast_spiky,8,0.9446,1.2451687364585575,8,9.325069570010653,1.3267672786745452,0.055400000000000005
183,no_tail_control,fast_spiky,8,1,1.2408374382432612,1.2408374382432612,1.2408374382432612,0.9186425959421329,0
183,main,steady,16,1,2.3903442785721762,2.3903442785721762,2.3903442785721762,1.6518836243302808,0
183,main,fast_spiky,16,0.9932,7.239572080818343,9.325069570010653,9.325069570010653,1.572389658808647,0.006800000000000028
183,no_tail_control,fast_spiky,16,1,1.2408374382432612,1.2408374382432612,1.2408374382432612,0.9186425959421329,0
184,main,steady,2,0.8044,1.9401111999638352,2,2.4118958248702675,1.5974528884828016,0.1956
184,main,fast_spiky,2,0.9336,1.247947001254655,2,10.136012813265005,0.991676975852025,0.06640000000000001
184,no_tail_control,fast_spiky,2,1,1.2497793940882125,1.2497793940882125,1.2497793940882125,0.9208283961286948,0
184,main,steady,4,0.9998,2.4118958248702675,2.4118958248702675,2.4118958248702675,1.656867205447744,0.00019999999999997797
184,main,fast_spiky,4,0.9336,1.247947001254655,4,10.136012813265005,1.124476975852026,0.06640000000000001
184,no_tail_control,fast_spiky,4,1,1.2497793940882125,1.2497793940882125,1.2497793940882125,0.9208283961286948,0
184,main,steady,8,1,2.4118958248702675,2.4118958248702675,2.4118958248702675,1.6568728159798103,0
184,main,fast_spiky,8,0.9376,1.2598378001703392,8,10.136012813265005,1.3861962413776916,0.06240000000000001
184,no_tail_control,fast_spiky,8,1,1.2497793940882125,1.2497793940882125,1.2497793940882125,0.9208283961286948,0
184,main,steady,16,1,2.4118958248702675,2.4118958248702675,2.4118958248702675,1.6568728159798103,0
184,main,fast_spiky,16,0.9916,9.255774182564817,10.136012813265005,10.136012813265005,1.6616824454895949,0.008399999999999963
184,no_tail_control,fast_spiky,16,1,1.2497793940882125,1.2497793940882125,1.2497793940882125,0.9208283961286948,0
185,main,steady,2,0.8182,1.9284287049399722,2,2.409124083812162,1.5945846166700162,0.18179999999999996
185,main,fast_spiky,2,0.9436,1.2486302687913386,2,8.63214230968856,0.979963343066184,0.056400000000000006
185,no_tail_control,fast_spiky,2,1,1.2486302687913386,1.2486302687913386,1.2486302687913386,0.9190195225914325,0
185,main,steady,4,0.9996,2.4090916163146776,2.409124083812162,2.409124083812162,1.6524381025950239,0.00039999999999995595
185,main,fast_spiky,4,0.9436,1.2486302687913386,4,8.63214230968856,1.0927633430661852,0.056400000000000006
185,no_tail_control,fast_spiky,4,1,1.2486302687913386,1.2486302687913386,1.2486302687913386,0.9190195225914325,0
185,main,steady,8,1,2.409124083812162,2.409124083812162,2.409124083812162,1.652543522841016,0
185,main,fast_spiky,8,0.9466,1.2615505529278233,8,8.63214230968856,1.3160708475466223,0.0534
185,no_tail_control,fast_spiky,8,1,1.2486302687913386,1.2486302687913386,1.2486302687913386,0.9190195225914325,0
185,main,steady,16,1,2.409124083812162,2.409124083812162,2.409124083812162,1.652543522841016,0
185,main,fast_spiky,16,0.9946,7.427669664768091,8.63214230968856,8.63214230968856,1.5387141397491728,0.00539999999999996
185,no_tail_control,fast_spiky,16,1,1.2486302687913386,1.2486302687913386,1.2486302687913386,0.9190195225914325,0
186,main,steady,2,0.8094,1.9332286993719006,2,2.440376374018718,1.5980889677157828,0.1906
186,main,fast_spiky,2,0.9342,1.2629056479809462,2,9.932340727078724,0.9922537966657675,0.06579999999999997
186,no_tail_control,fast_spiky,2,1,1.2615718004316272,1.2615718004316272,1.2615718004316272,0.9218434016753349,0
186,main,steady,4,1,2.440376374018718,2.440376374018718,2.440376374018718,1.6593014643076907,0
186,main,fast_spiky,4,0.9342,1.2629056479809462,4,9.932340727078724,1.123853796665768,0.06579999999999997
186,no_tail_control,fast_spiky,4,1,1.2615718004316272,1.2615718004316272,1.2615718004316272,0.9218434016753349,0
186,main,steady,8,1,2.440376374018718,2.440376374018718,2.440376374018718,1.6593014643076907,0
186,main,fast_spiky,8,0.9384,1.2708233634527342,8,9.932340727078724,1.3846787584714335,0.06159999999999999
186,no_tail_control,fast_spiky,8,1,1.2615718004316272,1.2615718004316272,1.2615718004316272,0.9218434016753349,0
186,main,steady,16,1,2.440376374018718,2.440376374018718,2.440376374018718,1.6593014643076907,0
186,main,fast_spiky,16,0.9934,9.077266733386338,9.932340727078724,9.932340727078724,1.6459073032459877,0.00660000000000005
186,no_tail_control,fast_spiky,16,1,1.2615718004316272,1.2615718004316272,1.2615718004316272,0.9218434016753349,0
187,main,steady,2,0.8096,1.9280509988162078,2,2.412814261451848,1.591720843645843,0.1904
187,main,fast_spiky,2,0.935,1.247568550172407,2,10.072953250205824,0.9872816670742757,0.06499999999999995
187,no_tail_control,fast_spiky,2,1,1.2501601068536734,1.2501601068536734,1.2501601068536734,0.9186792980171129,0
187,main,steady,4,0.9996,2.410759762280158,2.412814261451848,2.412814261451848,1.6522193246278818,0.00039999999999995595
187,main,fast_spiky,4,0.935,1.247568550172407,4,10.072953250205824,1.1172816670742771,0.06499999999999995
187,no_tail_control,fast_spiky,4,1,1.2501601068536734,1.2501601068536734,1.2501601068536734,0.9186792980171129,0
187,main,steady,8,1,2.412814261451848,2.412814261451848,2.412814261451848,1.6522678367447625,0
187,main,fast_spiky,8,0.939,1.2601117625777611,8,10.072953250205824,1.3729938394109633,0.061000000000000054
187,no_tail_control,fast_spiky,8,1,1.2501601068536734,1.2501601068536734,1.2501601068536734,0.9186792980171129,0
187,main,steady,16,1,2.412814261451848,2.412814261451848,2.412814261451848,1.6522678367447625,0
187,main,fast_spiky,16,0.9918,8.7529547046831,10.072953250205824,10.072953250205824,1.639917508601713,0.008199999999999985
187,no_tail_control,fast_spiky,16,1,1.2501601068536734,1.2501601068536734,1.2501601068536734,0.9186792980171129,0
188,main,steady,2,0.819,1.9241548410333915,2,2.415852876236105,1.5915144108218011,0.18100000000000005
188,main,fast_spiky,2,0.944,1.2495513769194546,2,9.065767476678,0.9774932159341393,0.05600000000000005
188,no_tail_control,fast_spiky,2,1,1.2514194750140248,1.2514194750140248,1.2514194750140248,0.9177125694290508,0
188,main,steady,4,1,2.415852876236105,2.415852876236105,2.415852876236105,1.6495827328992476,0
188,main,fast_spiky,4,0.944,1.2495513769194546,4,9.065767476678,1.089493215934138,0.05600000000000005
188,no_tail_control,fast_spiky,4,1,1.2514194750140248,1.2514194750140248,1.2514194750140248,0.9177125694290508,0
188,main,steady,8,1,2.415852876236105,2.415852876236105,2.415852876236105,1.6495827328992476,0
188,main,fast_spiky,8,0.9466,1.2547618290897722,8,9.065767476678,1.3110197392484384,0.0534
188,no_tail_control,fast_spiky,8,1,1.2514194750140248,1.2514194750140248,1.2514194750140248,0.9177125694290508,0
188,main,steady,16,1,2.415852876236105,2.415852876236105,2.415852876236105,1.6495827328992476,0
188,main,fast_spiky,16,0.9932,1.6536256670740894,9.065767476678,9.065767476678,1.5459081139699378,0.006800000000000028
188,no_tail_control,fast_spiky,16,1,1.2514194750140248,1.2514194750140248,1.2514194750140248,0.9177125694290508,0
189,main,steady,2,0.8146,1.92612476326374,2,2.390978183717655,1.5901869161987414,0.1854
189,main,fast_spiky,2,0.9422,1.2413701272714306,2,9.187534014246614,0.9798857333694395,0.05779999999999996
189,no_tail_control,fast_spiky,2,0.9998,1.2411006814544128,1.2411006814544128,1.2411006814544128,0.916165928423854,0.00019999999999997797
189,main,steady,4,0.9998,2.390978183717655,2.390978183717655,2.390978183717655,1.6461848986282555,0.00019999999999997797
189,main,fast_spiky,4,0.9424,1.2416792192487032,4,9.187534014246614,1.095086851343772,0.057599999999999985
189,no_tail_control,fast_spiky,4,1,1.2411006814544128,1.2411006814544128,1.2411006814544128,0.9161670463981871,0
189,main,steady,8,1,2.390978183717655,2.390978183717655,2.390978183717655,1.6462561620896679,0
189,main,fast_spiky,8,0.9444,1.24591462983423,8,9.187534014246614,1.3244153928480589,0.05559999999999998
189,no_tail_control,fast_spiky,8,1,1.2411006814544128,1.2411006814544128,1.2411006814544128,0.9161670463981871,0
189,main,steady,16,1,2.390978183717655,2.390978183717655,2.390978183717655,1.6462561620896679,0
189,main,fast_spiky,16,0.9944,8.064091486856105,9.187534014246614,9.187534014246614,1.5700843268320603,0.005600000000000049
189,no_tail_control,fast_spiky,16,1,1.2411006814544128,1.2411006814544128,1.2411006814544128,0.9161670463981871,0
190,main,steady,2,0.8154,1.9250051541469912,2,2.4136790432589037,1.5889604462456337,0.1846
190,main,fast_spiky,2,0.9362,1.2525486805305852,2,9.847653036941006,0.9863343795223999,0.06379999999999997
190,no_tail_control,fast_spiky,2,1,1.2505185520073332,1.2505185520073332,1.2505185520073332,0.916439709297573,0
190,main,steady,4,1,2.4136790432589037,2.4136790432589037,2.4136790432589037,1.6470324651931147,0
190,main,fast_spiky,4,0.9362,1.2525486805305852,4,9.847653036941006,1.1139343795223977,0.06379999999999997
190,no_tail_control,fast_spiky,4,1,1.2505185520073332,1.2505185520073332,1.2505185520073332,0.916439709297573,0
190,main,steady,8,1,2.4136790432589037,2.4136790432589037,2.4136790432589037,1.6470324651931147,0
190,main,fast_spiky,8,0.9398,1.262733115911543,8,9.847653036941006,1.3668921546453359,0.06020000000000003
190,no_tail_control,fast_spiky,8,1,1.2505185520073332,1.2505185520073332,1.2505185520073332,0.916439709297573,0
190,main,steady,16,1,2.4136790432589037,2.4136790432589037,2.4136790432589037,1.6470324651931147,0
190,main,fast_spiky,16,0.992,8.84528807098876,9.847653036941006,9.847653036941006,1.6339839688359366,0.008000000000000007
190,no_tail_control,fast_spiky,16,1,1.2505185520073332,1.2505185520073332,1.2505185520073332,0.916439709297573,0
191,main,steady,2,0.8172,1.9307717736620489,2,2.41405874167397,1.5895177879458224,0.18279999999999996
191,main,fast_spiky,2,0.9384,1.2540825202587198,2,9.483984543824992,0.9854263303112392,0.06159999999999999
191,no_tail_control,fast_spiky,2,1,1.2506759258535574,1.2506759258535574,1.2506759258535574,0.9169039151831976,0
191,main,steady,4,1,2.41405874167397,2.41405874167397,2.41405874167397,1.6480291180580002,0
191,main,fast_spiky,4,0.9384,1.2540825202587198,4,9.483984543824992,1.1086263303112383,0.06159999999999999
191,no_tail_control,fast_spiky,4,1,1.2506759258535574,1.2506759258535574,1.2506759258535574,0.9169039151831976,0
191,main,steady,8,1,2.41405874167397,2.41405874167397,2.41405874167397,1.6480291180580002,0
191,main,fast_spiky,8,0.9416,1.2603223321225163,8,9.483984543824992,1.351571421339478,0.05840000000000001
191,no_tail_control,fast_spiky,8,1,1.2506759258535574,1.2506759258535574,1.2506759258535574,0.9169039151831976,0
191,main,steady,16,1,2.41405874167397,2.41405874167397,2.41405874167397,1.6480291180580002,0
191,main,fast_spiky,16,0.9938,8.56005423418054,9.483984543824992,9.483984543824992,1.5874948626586094,0.006199999999999983
191,no_tail_control,fast_spiky,16,1,1.2506759258535574,1.2506759258535574,1.2506759258535574,0.9169039151831976,0
192,main,steady,2,0.8174,1.9276580249297361,2,2.4274076890965848,1.5921064925982042,0.18259999999999998
192,main,fast_spiky,2,0.935,1.2572063219093317,2,10.103093738873188,0.9888933733569036,0.06499999999999995
192,no_tail_control,fast_spiky,2,1,1.2562055330163542,1.2562055330163542,1.2562055330163542,0.918160270453157,0
192,main,steady,4,0.9998,2.4274076890965848,2.4274076890965848,2.4274076890965848,1.6507530604146952,0.00019999999999997797
192,main,fast_spiky,4,0.935,1.2572063219093317,4,10.103093738873188,1.118893373356902,0.06499999999999995
192,no_tail_control,fast_spiky,4,1,1.2562055330163542,1.2562055330163542,1.2562055330163542,0.918160270453157,0
192,main,steady,8,1,2.4274076890965848,2.4274076890965848,2.4274076890965848,1.6508111826489857,0
192,main,fast_spiky,8,0.9378,1.2661684451047641,8,10.103093738873188,1.3773781066571416,0.06220000000000003
192,no_tail_control,fast_spiky,8,1,1.2562055330163542,1.2562055330163542,1.2562055330163542,0.918160270453157,0
192,main,steady,16,1,2.4274076890965848,2.4274076890965848,2.4274076890965848,1.6508111826489857,0
192,main,fast_spiky,16,0.992,8.982851372203456,10.103093738873188,10.103093738873188,1.6537620072321086,0.008000000000000007
192,no_tail_control,fast_spiky,16,1,1.2562055330163542,1.2562055330163542,1.2562055330163542,0.918160270453157,0
193,main,steady,2,0.8092,1.9324067716269533,2,2.413354192547075,1.5999630337215456,0.19079999999999997
193,main,fast_spiky,2,0.9418,1.2505607688717768,2,8.898582993528269,0.9843572539807596,0.05820000000000003
193,no_tail_control,fast_spiky,2,1,1.2503839069937566,1.2503839069937566,1.2503839069937566,0.9214061178587133,0
193,main,steady,4,1,2.413354192547075,2.413354192547075,2.413354192547075,1.6578596669371317,0
193,main,fast_spiky,4,0.9418,1.2505607688717768,4,8.898582993528269,1.1007572539807582,0.05820000000000003
193,no_tail_control,fast_spiky,4,1,1.2503839069937566,1.2503839069937566,1.2503839069937566,0.9214061178587133,0
193,main,steady,8,1,2.413354192547075,2.413354192547075,2.413354192547075,1.6578596669371317,0
193,main,fast_spiky,8,0.9458,1.2599517338116533,8,8.898582993528269,1.3314926261040863,0.054200000000000026
193,no_tail_control,fast_spiky,8,1,1.2503839069937566,1.2503839069937566,1.2503839069937566,0.9214061178587133,0
193,main,steady,16,1,2.413354192547075,2.413354192547075,2.413354192547075,1.6578596669371317,0
193,main,fast_spiky,16,0.9932,7.481291344612336,8.898582993528269,8.898582993528269,1.5670064739932554,0.006800000000000028
193,no_tail_control,fast_spiky,16,1,1.2503839069937566,1.2503839069937566,1.2503839069937566,0.9214061178587133,0
194,main,steady,2,0.8188,1.927361416520188,2,2.425520846475714,1.5942330700158767,0.18120000000000003
194,main,fast_spiky,2,0.9374,1.254146119962346,2,9.90605501665107,0.987130424738757,0.06259999999999999
194,no_tail_control,fast_spiky,2,1,1.2554243057176122,1.2554243057176122,1.2554243057176122,0.9184315789075108,0
194,main,steady,4,1,2.425520846475714,2.425520846475714,2.425520846475714,1.6511606223176007,0
194,main,fast_spiky,4,0.9374,1.254146119962346,4,9.90605501665107,1.1123304247387562,0.06259999999999999
194,no_tail_control,fast_spiky,4,1,1.2554243057176122,1.2554243057176122,1.2554243057176122,0.9184315789075108,0
194,main,steady,8,1,2.425520846475714,2.425520846475714,2.425520846475714,1.6511606223176007,0
194,main,fast_spiky,8,0.9394,1.2599463534542599,8,9.90605501665107,1.3610478587108,0.06059999999999999
194,no_tail_control,fast_spiky,8,1,1.2554243057176122,1.2554243057176122,1.2554243057176122,0.9184315789075108,0
194,main,steady,16,1,2.425520846475714,2.425520846475714,2.425520846475714,1.6511606223176007,0
194,main,fast_spiky,16,0.9922,8.966406311625786,9.90605501665107,9.90605501665107,1.619932579493834,0.007800000000000029
194,no_tail_control,fast_spiky,16,1,1.2554243057176122,1.2554243057176122,1.2554243057176122,0.9184315789075108,0
195,main,steady,2,0.8104,1.934008687938556,2,2.4244415205384944,1.600903544485659,0.1896
195,main,fast_spiky,2,0.943,1.254649889246163,2,9.186405548507306,0.9835079066167997,0.05700000000000005
195,no_tail_control,fast_spiky,2,1,1.254977367543688,1.254977367543688,1.254977367543688,0.9216556636218762,0
195,main,steady,4,1,2.4244415205384944,2.4244415205384944,2.4244415205384944,1.6583890281095253,0
195,main,fast_spiky,4,0.943,1.254649889246163,4,9.186405548507306,1.0975079066167996,0.05700000000000005
195,no_tail_control,fast_spiky,4,1,1.254977367543688,1.254977367543688,1.254977367543688,0.9216556636218762,0
195,main,steady,8,1,2.4244415205384944,2.4244415205384944,2.4244415205384944,1.6583890281095253,0
195,main,fast_spiky,8,0.946,1.2623349448033812,8,9.186405548507306,1.3233634359879556,0.05400000000000005
195,no_tail_control,fast_spiky,8,1,1.254977367543688,1.254977367543688,1.254977367543688,0.9216556636218762,0
195,main,steady,16,1,2.4244415205384944,2.4244415205384944,2.4244415205384944,1.6583890281095253,0
195,main,fast_spiky,16,0.9936,7.220778516779442,9.186405548507306,9.186405548507306,1.5652718166232316,0.006399999999999961
195,no_tail_control,fast_spiky,16,1,1.254977367543688,1.254977367543688,1.254977367543688,0.9216556636218762,0
196,main,steady,2,0.8166,1.9265336618243347,2,2.4391787035811814,1.5895126796856973,0.1834
196,main,fast_spiky,2,0.9346,1.2629776984285652,2,9.944253044807265,0.9872386083764139,0.06540000000000001
196,no_tail_control,fast_spiky,2,1,1.261076459980362,1.261076459980362,1.261076459980362,0.9173042300226516,0
196,main,steady,4,0.9998,2.4391787035811814,2.4391787035811814,2.4391787035811814,1.648961937824152,0.00019999999999997797
196,main,fast_spiky,4,0.9346,1.2629776984285652,4,9.944253044807265,1.1180386083764156,0.06540000000000001
196,no_tail_control,fast_spiky,4,1,1.261076459980362,1.261076459980362,1.261076459980362,0.9173042300226516,0
196,main,steady,8,1,2.4391787035811814,2.4391787035811814,2.4391787035811814,1.649008662298449,0
196,main,fast_spiky,8,0.9378,1.271450681119626,8,9.944253044807265,1.3783269965252978,0.06220000000000003
196,no_tail_control,fast_spiky,8,1,1.261076459980362,1.261076459980362,1.261076459980362,0.9173042300226516,0
196,main,steady,16,1,2.4391787035811814,2.4391787035811814,2.4391787035811814,1.649008662298449,0
196,main,fast_spiky,16,0.9902,8.631823741043718,9.944253044807265,9.944253044807265,1.649481252814967,0.009800000000000031
