scenario,repeat,policy,completionRate,p50Latency,p95Latency,p99Latency,workSecondsPerRequest,hedgeRate,hedgeWinRate,maxQueueDepth,canceledQueuedPerRequest
near_capacity_correlated,299,fixed_500ms,1,0.470222485000491,2.878168988340988,4.243924910121947,0.3809063914781356,0.48,0.3684895833333333,15,0.479375
near_capacity_correlated,299,queue_capped_250ms,0.995,0.5202497143028495,4.357769903821946,6.438197031858564,0.39932678012906636,0.206875,0.40181268882175225,9,0.206875
near_capacity_correlated,300,no_hedge,0.998125,0.5731737358489042,4.473025417711767,6.123721831547272,0.4076278743082562,0,0,8,0
near_capacity_correlated,300,fixed_250ms,0.998125,0.7024110775666941,3.9734749468055384,5.4755711565888845,0.4057357931490511,0.765,0.35375816993464054,18,0.760625
near_capacity_correlated,300,fixed_500ms,1,0.5868965169460125,2.7781835415643457,3.891482307273648,0.40041380978127816,0.5375,0.35348837209302325,13,0.535625
near_capacity_correlated,300,queue_capped_250ms,1,0.42798118146468944,3.406532596334003,5.34766323838376,0.38748291462555523,0.286875,0.35294117647058826,6,0.286875
near_capacity_correlated,301,no_hedge,0.999375,0.4639876346590057,4.070722206227387,5.648749451891405,0.414808774748405,0,0,7,0
near_capacity_correlated,301,fixed_250ms,1,0.7371735075761698,2.7308605972686024,4.002243887714624,0.4251588318955493,0.843125,0.32320237212750186,14,0.843125
near_capacity_correlated,301,fixed_500ms,1,1.1354958937853468,3.318552680689198,4.193481351817283,0.42617429624317404,0.763125,0.3063063063063063,14,0.7625
near_capacity_correlated,301,queue_capped_250ms,0.998125,0.4390405324032236,2.990286991711791,5.38872908291205,0.41873775500126187,0.339375,0.34990791896869244,7,0.339375
near_capacity_correlated,302,no_hedge,0.99875,0.4630203800785182,4.262391907041092,6.885456338809647,0.41688099742735873,0,0,6,0
near_capacity_correlated,302,fixed_250ms,1,0.46904346396316043,2.318085037125229,3.4494188310150378,0.40419642501519454,0.749375,0.3402835696413678,9,0.74875
near_capacity_correlated,302,fixed_500ms,1,0.43977741482323296,2.05138034411652,3.1285881261023434,0.39929792694182703,0.455,0.3804945054945055,9,0.455
near_capacity_correlated,302,queue_capped_250ms,0.999375,0.41498459433306323,3.3661852235730834,4.870021136339879,0.4099677918575309,0.29625,0.36075949367088606,5,0.29625
near_capacity_correlated,303,no_hedge,0.895,2.966357786724089,8,8,0.4393815990799145,0,0,17,0
near_capacity_correlated,303,fixed_250ms,0.98875,2.914669045209017,6.925654254448482,8,0.43291691317788683,0.925,0.425,31,0.9225
near_capacity_correlated,303,fixed_500ms,1,1.6213819942951773,4.0259623149565655,5.610754940354646,0.4110747325190932,0.82875,0.33408748114630465,22,0.828125
near_capacity_correlated,303,queue_capped_250ms,0.89,3.50546898787681,8,8,0.4425597690581265,0.054375,0.40229885057471265,18,0.054375
near_capacity_correlated,304,no_hedge,0.989375,1.503710887467136,6.0204032540666965,8,0.39660026985909347,0,0,14,0
near_capacity_correlated,304,fixed_250ms,1,1.75426330338804,4.160206717877099,5.1626048173030625,0.40315790331863555,0.93375,0.37416331994645247,21,0.933125
near_capacity_correlated,304,fixed_500ms,1,1.7488614191701828,4.671059863270358,6.061756532696084,0.39611498912860227,0.85625,0.3182481751824818,26,0.85625
near_capacity_correlated,304,queue_capped_250ms,0.986875,1.1661690084218534,6.145439631460135,8,0.3874189753149465,0.191875,0.34527687296416937,13,0.191875
near_capacity_correlated,305,no_hedge,0.983125,1.091875417199475,6.0391797878847235,8,0.4346317624148549,0,0,11,0
near_capacity_correlated,305,fixed_250ms,1,2.122682810401985,4.471838484210565,5.6741231550150815,0.43991519850360417,0.89125,0.3800841514726508,22,0.890625
near_capacity_correlated,305,fixed_500ms,0.999375,1.4527407363809033,4.163173151194453,5.161078598774509,0.43192485495113675,0.748125,0.3483709273182957,21,0.74625
near_capacity_correlated,305,queue_capped_250ms,0.990625,1.0744952362005051,5.813813254858027,7.700551405167239,0.43913124086192673,0.101875,0.3374233128834356,8,0.101875
near_capacity_correlated,306,no_hedge,0.9975,0.3129400608604982,3.525118810806937,5.245909020429913,0.39305480957409844,0,0,6,0
near_capacity_correlated,306,fixed_250ms,1,0.5910945400025795,2.6754109622409317,3.7089532121521316,0.4073288341962795,0.765625,0.3248979591836735,11,0.765
near_capacity_correlated,306,fixed_500ms,1,0.4841236211728486,2.7134768583944933,3.625156301138219,0.39899998340410986,0.488125,0.3380281690140845,12,0.4875
near_capacity_correlated,306,queue_capped_250ms,0.998125,0.4021975729723266,3.5258305582030687,5.924529683090242,0.4047587139755464,0.306875,0.329938900203666,7,0.30625
near_capacity_correlated,307,no_hedge,1,0.562354814602493,4.339261841298399,6.030255989489831,0.4213353331101514,0,0,6,0
near_capacity_correlated,307,fixed_250ms,1,0.6764876538621607,2.714571809490913,4.069261841298405,0.4163403588415324,0.77,0.3417207792207792,14,0.769375
near_capacity_correlated,307,fixed_500ms,1,0.7568111411461729,2.7842424658751597,4.128355805196577,0.4247525827117508,0.61375,0.34928716904276985,11,0.6075
near_capacity_correlated,307,queue_capped_250ms,0.998125,0.5664638681123861,3.894610004854698,6.452731960126087,0.4349709880022479,0.244375,0.38618925831202044,6,0.244375
near_capacity_correlated,308,no_hedge,0.999375,0.36432213989781914,3.4523028068462622,5.393616756389214,0.3864065258654672,0,0,6,0
near_capacity_correlated,308,fixed_250ms,1,0.47433190521140745,2.206133156479652,3.58923944518277,0.3901092727173324,0.710625,0.33157431838170626,10,0.71
near_capacity_correlated,308,fixed_500ms,1,0.45778544451912495,2.2993019480577104,3.4950094550625366,0.39018876914912587,0.475,0.3526315789473684,11,0.474375
near_capacity_correlated,308,queue_capped_250ms,1,0.40755876411185454,3.0189671535757725,5.249250583053573,0.3970272108538768,0.30375,0.3333333333333333,5,0.30375
near_capacity_correlated,309,no_hedge,0.990625,1.2249523283268857,6.043125930519096,7.821630941499457,0.4189402039551184,0,0,12,0
near_capacity_correlated,309,fixed_250ms,1,1.90575407077527,4.396714399711307,5.570769523393167,0.42806358858715854,0.891875,0.37561317449194115,17,0.8875
near_capacity_correlated,309,fixed_500ms,0.99875,2.349806226285885,5.377818784900633,6.335230474174168,0.4285640521922736,0.776875,0.3604183427192277,25,0.77125
near_capacity_correlated,309,queue_capped_250ms,0.99625,0.5047583760915018,3.7802372058280582,7.146610484421657,0.41301960538901367,0.26625,0.3755868544600939,7,0.26625
near_capacity_correlated,310,no_hedge,0.999375,0.28384292576507963,3.001020898481457,4.593466533407678,0.3768640350751437,0,0,5,0
near_capacity_correlated,310,fixed_250ms,1,0.4336979207772771,2.128595338597833,3.326545425226321,0.3819550682424358,0.685,0.32299270072992703,9,0.685
near_capacity_correlated,310,fixed_500ms,1,0.3400936286005134,2.00969841424763,3.2177937254185167,0.3634930156537315,0.391875,0.3748006379585327,9,0.39125
near_capacity_correlated,310,queue_capped_250ms,1,0.3399831242986089,2.7128950574498347,4.175245609075331,0.37515696913717866,0.29875,0.33472803347280333,6,0.29875
near_capacity_correlated,311,no_hedge,0.929375,2.856869942368732,8,8,0.4440528486499376,0,0,14,0
near_capacity_correlated,311,fixed_250ms,1,2.0932088955583232,5.522287677170297,6.5260701808823,0.4429320939021044,0.925,0.3891891891891892,28,0.923125
near_capacity_correlated,311,fixed_500ms,0.99875,2.2693595990602518,5.012192453407891,6.163652480889532,0.44177789376425813,0.89125,0.3506311360448808,22,0.88875
near_capacity_correlated,311,queue_capped_250ms,0.9625,2.2861744925725453,7.561278452746549,8,0.4425683535616552,0.040625,0.35384615384615387,12,0.040625
near_capacity_correlated,312,no_hedge,0.996875,0.8188843390535325,4.9693068300412335,6.835425371761275,0.4135387767108048,0,0,9,0
near_capacity_correlated,312,fixed_250ms,1,0.48871835542259134,3.2613931043053768,4.870715305956271,0.39455142431461376,0.7475,0.34782608695652173,17,0.7475
near_capacity_correlated,312,fixed_500ms,1,0.7997571200886568,3.3944829499266973,4.362191803182384,0.3989541497878172,0.600625,0.3548387096774194,15,0.598125
near_capacity_correlated,312,queue_capped_250ms,0.991875,0.5775175210451113,4.6382324112827185,7.707780647389669,0.4038061230799617,0.229375,0.329700272479564,9,0.229375
near_capacity_correlated,313,no_hedge,0.99625,0.6145900359026193,4.455090125303755,6.777996506338454,0.40748259983634255,0,0,9,0
near_capacity_correlated,313,fixed_250ms,0.999375,0.9331291106331463,5.465669215185422,6.840140181772355,0.4042106292890529,0.81,0.34953703703703703,29,0.81
near_capacity_correlated,313,fixed_500ms,0.99625,0.7771769042474546,5.203614379509624,7.0392740704902295,0.39614338547401245,0.6175,0.3623481781376518,25,0.616875
near_capacity_correlated,313,queue_capped_250ms,0.99625,0.3860761644032138,3.1351514940219047,5.2525870234245,0.38545539000969875,0.27875,0.33856502242152464,6,0.27875
near_capacity_correlated,314,no_hedge,0.995,0.28607747112747006,4.266493707461805,7.111900574640657,0.386479840707981,0,0,10,0
near_capacity_correlated,314,fixed_250ms,1,0.37310023556825556,3.4182799882204904,4.940917256199484,0.39472722530040694,0.66125,0.33081285444234404,17,0.660625
near_capacity_correlated,314,fixed_500ms,1,0.3636667010854535,2.5590494179750536,3.751983953707523,0.3861067088789331,0.39625,0.3785488958990536,11,0.39625
near_capacity_correlated,314,queue_capped_250ms,0.98875,0.37122858454706176,4.7762859785217415,8,0.4069736156102416,0.3125,0.304,11,0.3125
near_capacity_correlated,315,no_hedge,0.998125,0.36094317343688687,3.507871671034515,5.243733950162447,0.38506634970225817,0,0,8,0
near_capacity_correlated,315,fixed_250ms,1,0.4381743916210947,3.1605213297671853,3.8923087187837986,0.37972729668930955,0.69875,0.3363148479427549,21,0.69625
near_capacity_correlated,315,fixed_500ms,1,0.6611388794786563,3.9727265857550194,5.045893755037138,0.37942286657841473,0.56125,0.3307349665924276,24,0.5575
near_capacity_correlated,315,queue_capped_250ms,1,0.4506122651266651,3.6793278745749376,5.122286102250179,0.39205688491991303,0.309375,0.3393939393939394,9,0.309375
near_capacity_correlated,316,no_hedge,0.973125,1.4878554652822373,6.930205378105995,8,0.4150495842874189,0,0,12,0
near_capacity_correlated,316,fixed_250ms,1,0.9223706978068336,3.7167739054309976,4.733551266637491,0.39759820182127487,0.803125,0.354863813229572,18,0.8025
near_capacity_correlated,316,fixed_500ms,1,1.38647614711941,3.940230051222347,4.923702342582203,0.3997935879146264,0.719375,0.3466550825369244,19,0.715625
near_capacity_correlated,316,queue_capped_250ms,0.994375,0.7902670997637102,5.2644726967836135,6.6870806477370195,0.40060215213902156,0.165,0.3409090909090909,9,0.165
near_capacity_correlated,317,no_hedge,0.940625,2.1228272724003148,8,8,0.44340429484581284,0,0,13,0
near_capacity_correlated,317,fixed_250ms,1,1.6565471712380244,4.614375309849137,5.6981092263959,0.43015735422198703,0.89125,0.37166900420757365,22,0.88625
near_capacity_correlated,317,fixed_500ms,1,2.1049337009376643,4.785484160110364,5.811690934717163,0.43838573528561803,0.781875,0.3820943245403677,22,0.780625
near_capacity_correlated,317,queue_capped_250ms,0.92125,2.2358386584753696,8,8,0.44625415070847757,0.123125,0.29441624365482233,14,0.123125
near_capacity_correlated,318,no_hedge,1,0.2906027430647047,2.8720059448477784,4.983045088455171,0.3647261283641647,0,0,5,0
near_capacity_correlated,318,fixed_250ms,1,0.5186183553224595,2.1709067486642297,3.1872556509940075,0.379516995482209,0.75,0.3025,11,0.74625
near_capacity_correlated,318,fixed_500ms,1,0.37462204608216165,2.280991688959233,3.273887022059853,0.3685563650793567,0.435,0.3505747126436782,10,0.435
near_capacity_correlated,318,queue_capped_250ms,1,0.30697389488733506,2.121178561836544,3.080357160409214,0.36450705693162744,0.32875,0.32509505703422054,4,0.324375
near_capacity_correlated,319,no_hedge,0.988125,0.8999730012425786,5.578973485081043,8,0.421472652433311,0,0,9,0
near_capacity_correlated,319,fixed_250ms,0.98875,3.9267088998816924,6.814262664175949,8,0.4252807321618507,0.925625,0.4037812288993923,29,0.920625
near_capacity_correlated,319,fixed_500ms,1,1.546925341301261,4.936271496064432,6.093238822455932,0.40951100352852243,0.743125,0.3549201009251472,24,0.7425
near_capacity_correlated,319,queue_capped_250ms,0.98625,0.5672837312836378,4.79545375024761,8,0.4008663880659878,0.223125,0.3473389355742297,9,0.223125
no_tail_control,0,no_hedge,1,0.2508053042856133,0.5912857388288479,0.8635711080246988,0.1993517720375257,0,0,4,0
no_tail_control,0,fixed_250ms,1,0.5083562314872907,0.9290077324894277,1.0478573907925153,0.22532936792649555,0.84125,0.1337295690936107,7,0.836875
no_tail_control,0,fixed_500ms,1,0.2602953056204349,0.6066562566183578,0.8835408875434023,0.20202132115702107,0.114375,0.07650273224043716,5,0.114375
no_tail_control,0,queue_capped_250ms,1,0.31977790361040803,0.658886001858555,0.8477167018818932,0.2170137350622175,0.36875,0.16101694915254236,4,0.36875
no_tail_control,1,no_hedge,1,0.2721298777326595,0.7484759906566723,0.9626898865690059,0.19962891074412287,0,0,5,0
no_tail_control,1,fixed_250ms,1,0.8102634448546944,1.8604779290138822,2.069710528392193,0.2286445521323194,0.92125,0.1621438263229308,16,0.920625
no_tail_control,1,fixed_500ms,1,0.28590692576196997,0.7766941907130267,1.0159835135992452,0.20194347661049108,0.194375,0.028938906752411574,7,0.194375
no_tail_control,1,queue_capped_250ms,1,0.34518232445444186,0.8029407187572062,1.039078578456163,0.21433001157781204,0.345,0.17028985507246377,6,0.345
no_tail_control,2,no_hedge,1,0.3418783340446545,0.9689455520536683,1.165698077854124,0.20015110778097722,0,0,5,0
no_tail_control,2,fixed_250ms,1,1.0797755544561056,3.276772021921154,3.5467534933575706,0.2233189173788575,0.879375,0.1613361762615494,29,0.87875
no_tail_control,2,fixed_500ms,1,0.3709264781928354,1.2957038598074533,1.5910452087129912,0.20461938107640193,0.361875,0.07599309153713299,11,0.359375
no_tail_control,2,queue_capped_250ms,1,0.45502957364172403,1.082287802850928,1.346617678785627,0.21017935681477112,0.238125,0.14960629921259844,6,0.238125
no_tail_control,3,no_hedge,1,0.2704978560712812,0.6630469007155284,0.8743632749821444,0.20057651188641476,0,0,4,0
no_tail_control,3,fixed_250ms,1,0.5103299928735101,1.4266812759505996,1.5918662910702963,0.22505625368652132,0.78375,0.14035087719298245,12,0.7825
no_tail_control,3,fixed_500ms,1,0.295421540913793,0.7013485879333459,0.9516342505379569,0.2036472194610917,0.154375,0.08502024291497975,6,0.154375
no_tail_control,3,queue_capped_250ms,1,0.3432092412358472,0.7389202273492259,1.0065741822077428,0.21614297760391377,0.356875,0.1628721541155867,4,0.356875
no_tail_control,4,no_hedge,1,0.24112789718194705,0.5653263191600182,0.6980359254746951,0.2003853379388634,0,0,3,0
no_tail_control,4,fixed_250ms,1,0.37459888181091117,0.9094512025210619,1.0805358368641222,0.22309274870863205,0.71375,0.14098073555166374,8,0.71375
no_tail_control,4,fixed_500ms,1,0.2544624961758899,0.5697001425460231,0.7105358368640644,0.20419385288928488,0.088125,0.09929078014184398,3,0.0875
no_tail_control,4,queue_capped_250ms,1,0.2981230346079755,0.5974585047425691,0.7278548881041331,0.21676360618118679,0.409375,0.17099236641221374,4,0.40875
no_tail_control,5,no_hedge,1,0.24383207172155252,0.5320048222803955,0.6595488141296961,0.19332047281494372,0,0,3,0
no_tail_control,5,fixed_250ms,1,0.35434333693987163,0.7141425158222603,0.9044663105349002,0.21363846786171295,0.69125,0.13291139240506328,7,0.690625
no_tail_control,5,fixed_500ms,1,0.25453878914882466,0.5523270259133568,0.6922835277344328,0.19553237545512217,0.088125,0.09219858156028368,3,0.088125
no_tail_control,5,queue_capped_250ms,1,0.3135836886342176,0.6208533405623253,0.8139349249194865,0.21015295937764847,0.366875,0.14821124361158433,4,0.36625
no_tail_control,6,no_hedge,1,0.25478267221422257,0.6111212334886105,0.8310362420287767,0.19633149241720033,0,0,4,0
no_tail_control,6,fixed_250ms,1,0.6112382409069355,1.2571529448167098,1.490463420407064,0.22429194889865342,0.878125,0.1494661921708185,12,0.876875
no_tail_control,6,fixed_500ms,1,0.2857719064142401,0.6957056101328476,0.9072384247960628,0.20013021135667092,0.17125,0.07664233576642336,5,0.17125
no_tail_control,6,queue_capped_250ms,1,0.34397088019320066,0.7604299214936105,0.9551185073547952,0.21086951142899907,0.304375,0.16427104722792607,4,0.30375
no_tail_control,7,no_hedge,1,0.2825116385409858,0.7453419605029659,1.1557132529377423,0.19662146067872593,0,0,5,0
no_tail_control,7,fixed_250ms,1,1.3759163777323167,1.8979869670164824,2.069805299276755,0.22717335979253694,0.978125,0.16932907348242812,17,0.9775
no_tail_control,7,fixed_500ms,1,0.3138415056346844,0.9589132941075675,1.2241860781519769,0.20146404734896184,0.26625,0.056338028169014086,8,0.26625
no_tail_control,7,queue_capped_250ms,1,0.35750166736616507,0.8621740975340604,1.1934401394704945,0.2102368701356215,0.29,0.16810344827586207,6,0.29
no_tail_control,8,no_hedge,1,0.23905236434272936,0.5530530908921278,0.7112409561640831,0.19443036286620782,0,0,3,0
no_tail_control,8,fixed_250ms,1,0.4394659315884226,1.185422938162759,1.3804431550505072,0.21698311061100256,0.7475,0.1354515050167224,12,0.745625
no_tail_control,8,fixed_500ms,1,0.2531308613561003,0.5687549708023028,0.7398513606746278,0.19782151695814737,0.088125,0.05673758865248227,4,0.088125
no_tail_control,8,queue_capped_250ms,1,0.31143803224700406,0.6498513606746137,0.8203829596583176,0.21161650663165607,0.3475,0.13489208633093525,4,0.346875
no_tail_control,9,no_hedge,1,0.30681321356092894,0.8145249416639615,1.184583740981914,0.20006281072543775,0,0,5,0
no_tail_control,9,fixed_250ms,1,0.5702662637823508,1.7804758964689285,2.152498499383306,0.22223331787570222,0.8075,0.15092879256965944,18,0.806875
no_tail_control,9,fixed_500ms,1,0.32431008368230807,0.9298138726037806,1.1864823322721314,0.20459644631912763,0.25375,0.07142857142857142,8,0.253125
no_tail_control,9,queue_capped_250ms,1,0.3819946423342415,0.9531048957652359,1.3016440503562094,0.21262202827472046,0.284375,0.17362637362637362,6,0.284375
no_tail_control,10,no_hedge,1,0.2835797080156439,0.6551755385495994,0.8464524197529215,0.2023371969994536,0,0,4,0
no_tail_control,10,fixed_250ms,1,0.9586107221167524,1.8426111302548875,2.1544064155938827,0.2307777430019129,0.90375,0.15975103734439833,18,0.903125
no_tail_control,10,fixed_500ms,1,0.3076723261873475,0.7038849087821006,0.8909771745343065,0.20687133830386134,0.1775,0.06690140845070422,6,0.176875
no_tail_control,10,queue_capped_250ms,1,0.38149244568433716,0.7687442589232063,0.9739009218478571,0.21685388685552018,0.3175,0.19291338582677164,5,0.3175
no_tail_control,11,no_hedge,1,0.3459366444288108,0.8878232146210578,1.046209423897686,0.20194124191173432,0,0,5,0
no_tail_control,11,fixed_250ms,1,0.7157742957266926,2.2272907794790058,2.689161752558647,0.22620910046847617,0.953125,0.15147540983606558,22,0.9525
no_tail_control,11,fixed_500ms,1,0.3910419553463633,1.239117698700305,1.4761486333571412,0.2084636518425911,0.39375,0.06666666666666667,12,0.391875
no_tail_control,11,queue_capped_250ms,1,0.4218714127576533,0.9318796198717294,1.226609097454748,0.21274734831617362,0.271875,0.19080459770114944,6,0.27125
no_tail_control,12,no_hedge,1,0.2577391288573896,0.585314626661571,0.7723039062771768,0.19700428582723997,0,0,3,0
no_tail_control,12,fixed_250ms,1,0.6123039062771518,1.6968432714378778,1.8957294412174264,0.22188045992028357,0.826875,0.15343915343915343,16,0.825625
no_tail_control,12,fixed_500ms,1,0.28323948717333636,0.609867077769191,0.7534893361039892,0.20048325425029698,0.125625,0.07462686567164178,4,0.125
no_tail_control,12,queue_capped_250ms,1,0.3583694271147735,0.7002975246315302,0.8609117726298194,0.21133807132010204,0.3025,0.1921487603305785,4,0.301875
no_tail_control,13,no_hedge,1,0.2747513188120543,0.6485233472116576,0.801253252828241,0.19829551342383214,0,0,4,0
no_tail_control,13,fixed_250ms,1,0.5033103222228874,1.078001005333448,1.2463322208236125,0.22190937157028479,0.835,0.13847305389221556,10,0.8325
no_tail_control,13,fixed_500ms,1,0.2805545705933308,0.7045969034125505,0.9251916573791519,0.20191144702669916,0.165625,0.03018867924528302,5,0.163125
no_tail_control,13,queue_capped_250ms,1,0.3380737228476107,0.7193901017546835,0.8964494277748543,0.21332342150425376,0.35375,0.13427561837455831,5,0.35375
no_tail_control,14,no_hedge,1,0.27139550846880667,0.5949172252566557,0.831208458326743,0.2021934437684347,0,0,4,0
no_tail_control,14,fixed_250ms,1,1.2972172644096744,2.175763607152774,2.3596032449896356,0.2296218079762664,0.924375,0.17308992562542258,20,0.924375
no_tail_control,14,fixed_500ms,1,0.290557217161469,0.6368200369028489,0.7815968662381714,0.2054735681986043,0.14125,0.07964601769911504,5,0.140625
no_tail_control,14,queue_capped_250ms,1,0.3615075850425029,0.7372172644095869,0.9522660861709937,0.21820043719326057,0.354375,0.18165784832451498,5,0.35375
no_tail_control,15,no_hedge,1,0.295425236534939,0.6500987472799338,0.8432053372250579,0.19793248778301414,0,0,4,0
no_tail_control,15,fixed_250ms,1,1.0304619941003654,2.128230918119442,2.283521183346579,0.22206223830238261,0.908125,0.1582931865106676,19,0.9075
no_tail_control,15,fixed_500ms,1,0.31237879141283287,0.7096040134322941,0.8610262613489041,0.20119618026963984,0.185625,0.07407407407407407,5,0.185625
no_tail_control,15,queue_capped_250ms,1,0.3813399503737145,0.739184899283714,0.925052006293825,0.21022293297788508,0.296875,0.1831578947368421,5,0.29625
no_tail_control,16,no_hedge,1,0.2590963614413937,0.5757017736463084,0.734744063220262,0.2009851510465503,0,0,3,0
no_tail_control,16,fixed_250ms,1,0.4978441709471326,0.9818670264364044,1.1058172916647422,0.22432582552875074,0.778125,0.15421686746987953,8,0.77625
no_tail_control,16,fixed_500ms,1,0.26711930476463186,0.6156794813263069,0.7929667399878824,0.2038667873820055,0.105,0.07142857142857142,4,0.105
no_tail_control,16,queue_capped_250ms,1,0.3229776040892496,0.6526540433514132,0.8676718170255135,0.21691579407193562,0.376875,0.1857379767827529,4,0.37625
no_tail_control,17,no_hedge,1,0.3066221920027008,0.8151625424247726,1.0651961007368413,0.20097220518089565,0,0,5,0
no_tail_control,17,fixed_250ms,1,0.5641483847643336,1.3878206523326497,1.6152566263179224,0.22548271493376426,0.86375,0.1512301013024602,14,0.861875
no_tail_control,17,fixed_500ms,1,0.32756834305764926,0.9636428705622961,1.256796342323149,0.2061298757810725,0.286875,0.06535947712418301,9,0.286875
no_tail_control,17,queue_capped_250ms,1,0.39370324608433904,0.8985963088264342,1.0916450968056566,0.214682378730698,0.29625,0.14556962025316456,6,0.295625
no_tail_control,18,no_hedge,1,0.2612754612427608,0.5747346254332175,0.7662894097836848,0.19653664077860145,0,0,3,0
no_tail_control,18,fixed_250ms,1,0.8077884916815812,1.717929745617397,2.023183996047578,0.22403936168595412,0.93875,0.1478029294274301,17,0.93625
no_tail_control,18,fixed_500ms,1,0.2755409496653414,0.5929719009555683,0.7387340734655181,0.19917867075763118,0.11,0.11363636363636363,4,0.11
no_tail_control,18,queue_capped_250ms,1,0.3700773322506521,0.71805080773116,0.9583138026595002,0.21159829326107768,0.305,0.1680327868852459,4,0.305
no_tail_control,19,no_hedge,1,0.3178727325948525,0.7641293554525106,0.9305548335448677,0.20122393296585306,0,0,5,0
no_tail_control,19,fixed_250ms,1,0.7553043410193041,1.275365350067716,1.466425474942323,0.2255450068607929,0.955625,0.15500327011118378,12,0.955625
no_tail_control,19,fixed_500ms,1,0.3344626380327256,0.8526434621156866,1.0596244963634334,0.20575086345581814,0.2475,0.05555555555555555,7,0.24625
no_tail_control,19,queue_capped_250ms,1,0.3959509744753902,0.7972103242547348,1.0513462631234134,0.21489640600020898,0.294375,0.18259023354564755,5,0.294375
no_tail_control,20,no_hedge,1,0.24536573701482567,0.5706900463915936,0.7782535481157566,0.1980501121403762,0,0,3,0
no_tail_control,20,fixed_250ms,1,0.3859748147110338,0.8072437240222152,0.9387892679521652,0.22095548193693154,0.718125,0.1453437771975631,7,0.716875
no_tail_control,20,fixed_500ms,1,0.2600911773199721,0.5706900463915936,0.7018135502625129,0.20048028116836353,0.091875,0.08843537414965986,4,0.09125
no_tail_control,20,queue_capped_250ms,1,0.31713794667611594,0.6560778867087986,0.8112462297256116,0.2144759862362744,0.36125,0.1782006920415225,4,0.36125
no_tail_control,21,no_hedge,1,0.2795263116711304,0.6088639775278857,0.8151923201889844,0.19894978194065327,0,0,4,0
no_tail_control,21,fixed_250ms,1,0.46862057449530425,1.2476318983256576,1.5971753751353788,0.22112076047070361,0.8025,0.14797507788161993,12,0.800625
no_tail_control,21,fixed_500ms,1,0.2921233275787074,0.6700452425865677,0.8339798428688443,0.20293177865634643,0.15125,0.08264462809917356,5,0.150625
no_tail_control,21,queue_capped_250ms,1,0.37533039373797905,0.7798799366005653,1.025309084581366,0.21265518692470445,0.279375,0.21700223713646533,5,0.279375
no_tail_control,22,no_hedge,1,0.29970966018260015,0.7246788262800905,0.9189561546540901,0.19823541257205463,0,0,5,0
no_tail_control,22,fixed_250ms,1,1.4086877215613427,2.3749011090055774,2.6149147576981377,0.22329271985654542,0.91625,0.18076398362892224,23,0.91625
no_tail_control,22,fixed_500ms,1,0.4196622188886181,0.8704900459849512,1.0910516135118122,0.20410140632835724,0.379375,0.057660626029654036,7,0.3775
no_tail_control,22,queue_capped_250ms,1,0.4091675547883842,0.8331224027597011,1.0350788817130123,0.2090391781541647,0.255625,0.20537897310513448,5,0.255
no_tail_control,23,no_hedge,1,0.35809895292265015,0.7701158975342324,0.9956586834165737,0.20449473952925576,0,0,4,0
no_tail_control,23,fixed_250ms,1,1.949264679541324,3.322970746699177,3.685118352125855,0.23146719179934253,0.98875,0.1788874841972187,29,0.9875
no_tail_control,23,fixed_500ms,1,0.4289348422340069,0.9984237409828509,1.1829535211814015,0.21029255248393028,0.406875,0.06758832565284179,8,0.406875
no_tail_control,23,queue_capped_250ms,1,0.4848486701982253,0.9489646916756467,1.1375597066706806,0.21463829962711775,0.20625,0.19090909090909092,5,0.205625
no_tail_control,24,no_hedge,1,0.29613698744239336,0.6921413926117292,0.9457197169557094,0.2026294026362848,0,0,4,0
no_tail_control,24,fixed_250ms,1,1.0613769529903117,1.7523133955514396,2.0039491116333394,0.22932124373956023,0.90375,0.19432918395573998,16,0.9025
no_tail_control,24,fixed_500ms,1,0.33907014111887435,0.7400194884743136,0.9595844006338616,0.20695837620329116,0.2225,0.08426966292134831,5,0.221875
no_tail_control,24,queue_capped_250ms,1,0.36745391640850755,0.7941621330830912,1.01278740422309,0.2157543450737867,0.301875,0.16977225672877846,5,0.30125
no_tail_control,25,no_hedge,1,0.2508417462051433,0.5735456204741531,0.7527927247830846,0.20039391700175863,0,0,3,0
no_tail_control,25,fixed_250ms,1,0.43309915976957214,1.1004652610349055,1.2563740428101582,0.22395906274618713,0.77375,0.14135702746365106,11,0.7725
no_tail_control,25,fixed_500ms,1,0.2615754260750869,0.5620199693702617,0.6974900729478009,0.2024138700738921,0.09375,0.06,3,0.09375
no_tail_control,25,queue_capped_250ms,1,0.3122989510187839,0.6340815766328802,0.8133417359274082,0.21561133264023305,0.385625,0.1766612641815235,4,0.385625
no_tail_control,26,no_hedge,1,0.37152375551030303,1.1349530527273117,1.414196732624319,0.20049345959344955,0,0,7,0
no_tail_control,26,fixed_250ms,1,1.1542620317880257,3.3284052292023247,3.594506468248227,0.22765797754782688,0.975625,0.18193465727098015,30,0.97375
no_tail_control,26,fixed_500ms,1,0.4325304172712554,1.6722531351484164,1.9906368150228388,0.20621549268650724,0.4425,0.0692090395480226,15,0.440625
no_tail_control,26,queue_capped_250ms,1,0.4951471842992414,1.2673896808472804,1.569144536103181,0.2097631875046991,0.206875,0.21148036253776434,8,0.206875
no_tail_control,27,no_hedge,1,0.28533573676307444,0.7183610014885531,0.9382113677380275,0.19840652199805753,0,0,4,0
